,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
251,Cole Smith,0,19%,16%,0,2,0,11 , 57,26 , 75,1 , 6,4 , 42,7 , 15,0 , 0,9 , 53,2 , 4,0 , 0,Miles Johns,0,47%,50%,0,2,1,31 , 65,63 , 104,1 , 2,29 , 62,2 , 3,0 , 0,20 , 53,7 , 7,4 , 5,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
252,Brad Katona,0,35%,25%,0,1,0,21 , 60,40 , 83,3 , 12,18 , 51,2 , 7,1 , 2,17 , 54,4 , 6,0 , 0,Hunter Azure,0,34%,0%,0,1,1,41 , 118,55 , 133,0 , 1,25 , 91,11 , 20,5 , 7,33 , 105,6 , 8,2 , 5,3,00:05:00,3 Rnd (5-5-5),John Cooper,http://ufcstats.com/fight-details/e0b323dae5bf4c90
253,Chas Skelly,0,35%,33%,3,3,1,21 , 59,80 , 125,1 , 3,20 , 52,1 , 7,0 , 0,20 , 58,0 , 0,1 , 1,Jordan Griffin,0,42%,100%,2,3,2,37 , 87,66 , 122,1 , 1,36 , 84,1 , 3,0 , 0,32 , 81,0 , 0,5 , 6,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
254,Louis Smolka,1,51%,0%,0,0,0,59 , 115,60 , 116,0 , 0,27 , 61,31 , 52,1 , 2,57 , 112,2 , 3,0 , 0,Ryan MacDonald,0,37%,0%,0,0,0,30 , 80,31 , 81,0 , 0,20 , 65,6 , 11,4 , 4,30 , 79,0 , 1,0 , 0,1,00:04:43,3 Rnd (5-5-5),John Cooper,http://ufcstats.com/fight-details/e0b323dae5bf4c90
255,Kyle Prepolec,0,36%,0%,0,0,0,44 , 122,46 , 124,0 , 1,23 , 88,9 , 19,12 , 15,42 , 120,2 , 2,0 , 0,Austin Hubbard,0,45%,60%,0,4,0,51 , 112,136 , 239,3 , 5,20 , 68,14 , 26,17 , 18,41 , 100,0 , 0,10 , 12,3,00:05:00,3 Rnd (5-5-5),Kevin Dornan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
256,Khabib Nurmagomedov,0,53%,87%,2,5,0,22 , 41,54 , 77,7 , 8,16 , 35,3 , 3,3 , 3,10 , 27,1 , 1,11 , 13,Dustin Poirier,0,30%,0%,1,0,0,12 , 39,30 , 57,0 , 0,5 , 26,2 , 7,5 , 6,12 , 38,0 , 1,0 , 0,3,00:02:06,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
257,Edson Barboza,0,52%,33%,0,0,0,60 , 114,77 , 133,1 , 3,27 , 74,19 , 24,14 , 16,55 , 109,0 , 0,5 , 5,Paul Felder,0,36%,0%,0,0,0,56 , 154,75 , 174,0 , 2,41 , 137,9 , 10,6 , 7,51 , 147,1 , 1,4 , 6,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
258,Islam Makhachev,1,45%,0%,0,0,0,43 , 95,88 , 148,0 , 1,32 , 81,7 , 10,4 , 4,29 , 74,3 , 3,11 , 18,Davi Ramos,0,12%,0%,0,0,0,7 , 58,27 , 80,0 , 1,5 , 43,1 , 14,1 , 1,5 , 56,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/e0b323dae5bf4c90
259,Curtis Blaydes,0,58%,100%,0,3,0,25 , 43,46 , 74,5 , 5,23 , 41,1 , 1,1 , 1,2 , 10,0 , 0,23 , 33,Shamil Abdurakhimov,0,37%,0%,0,0,0,3 , 8,3 , 8,0 , 0,3 , 7,0 , 1,0 , 0,3 , 8,0 , 0,0 , 0,2,00:02:22,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
260,Mairbek Taisumov,0,31%,0%,0,0,0,51 , 160,51 , 160,0 , 2,40 , 139,5 , 13,6 , 8,51 , 160,0 , 0,0 , 0,Diego Ferreira,0,33%,0%,0,0,0,109 , 326,112 , 329,0 , 2,77 , 271,25 , 46,7 , 9,107 , 323,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
261,Joanne Calderwood,0,43%,50%,0,1,0,101 , 230,158 , 293,2 , 4,40 , 138,16 , 38,45 , 54,94 , 222,7 , 8,0 , 0,Andrea Lee,0,44%,60%,0,2,0,61 , 137,104 , 185,3 , 5,13 , 73,26 , 39,22 , 25,57 , 132,2 , 3,2 , 2,3,00:05:00,3 Rnd (5-5-5),Vjacheslav Kiselev,http://ufcstats.com/fight-details/e0b323dae5bf4c90
262,Zubaira Tukhugov,1,37%,75%,0,2,1,22 , 58,28 , 68,6 , 8,20 , 53,2 , 5,0 , 0,10 , 37,7 , 11,5 , 10,Lerone Murphy,0,35%,0%,2,1,1,28 , 78,65 , 116,0 , 0,12 , 55,13 , 20,3 , 3,23 , 73,2 , 2,3 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
263,Liana Jojua,0,42%,66%,0,0,0,19 , 45,45 , 77,2 , 3,12 , 38,6 , 6,1 , 1,16 , 41,1 , 1,2 , 3,Sarah Moras,0,50%,0%,1,1,1,44 , 88,130 , 191,0 , 0,35 , 78,6 , 7,3 , 3,16 , 51,1 , 2,27 , 35,3,00:02:26,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
264,Ottman Azaitar,1,50%,0%,0,0,0,27 , 53,27 , 53,0 , 0,22 , 44,2 , 6,3 , 3,18 , 40,8 , 11,1 , 2,Teemu Packalen,0,42%,0%,0,0,0,8 , 19,8 , 19,0 , 1,3 , 12,5 , 6,0 , 1,3 , 13,5 , 6,0 , 0,1,00:03:33,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/e0b323dae5bf4c90
265,Belal Muhammad,0,46%,22%,1,2,0,49 , 106,78 , 148,2 , 9,40 , 85,7 , 19,2 , 2,42 , 98,3 , 4,4 , 4,Takashi Sato,0,32%,50%,0,1,0,29 , 89,34 , 95,1 , 2,23 , 79,4 , 8,2 , 2,29 , 89,0 , 0,0 , 0,3,00:01:55,3 Rnd (5-5-5),Vjacheslav Kiselev,http://ufcstats.com/fight-details/e0b323dae5bf4c90
266,Nordine Taleb,0,23%,0%,0,0,0,6 , 26,6 , 26,0 , 0,3 , 16,0 , 5,3 , 5,6 , 25,0 , 0,0 , 1,Muslim Salikhov,1,43%,0%,0,0,0,10 , 23,10 , 23,0 , 0,1 , 10,2 , 6,7 , 7,10 , 23,0 , 0,0 , 0,1,00:04:26,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
267,Omari Akhmedov,0,33%,66%,0,3,0,26 , 77,47 , 106,2 , 3,14 , 60,5 , 10,7 , 7,21 , 67,0 , 2,5 , 8,Zak Cummings,0,24%,0%,0,0,0,17 , 69,24 , 76,0 , 0,6 , 51,2 , 7,9 , 11,17 , 69,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/e0b323dae5bf4c90
268,Don Madge,0,42%,25%,0,2,0,21 , 49,72 , 111,3 , 12,11 , 36,6 , 7,4 , 6,8 , 27,3 , 8,10 , 14,Fares Ziam,0,32%,0%,0,0,0,10 , 31,70 , 96,0 , 4,6 , 26,1 , 2,3 , 3,8 , 25,2 , 4,0 , 2,3,00:05:00,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/e0b323dae5bf4c90
269,Jessica Andrade,0,33%,0%,0,0,0,4 , 12,4 , 12,0 , 0,2 , 9,1 , 2,1 , 1,3 , 11,1 , 1,0 , 0,Weili Zhang,1,76%,0%,0,0,0,29 , 38,29 , 38,0 , 0,16 , 25,7 , 7,6 , 6,15 , 23,13 , 13,1 , 2,1,00:00:42,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
270,Jingliang Li,3,46%,66%,0,0,0,59 , 128,59 , 128,2 , 3,45 , 108,4 , 6,10 , 14,47 , 113,8 , 11,4 , 4,Elizeu Zaleski dos Santos,0,33%,0%,0,0,0,54 , 160,55 , 162,0 , 1,23 , 114,21 , 33,10 , 13,51 , 156,3 , 4,0 , 0,3,00:04:51,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e0b323dae5bf4c90
271,Kai Kara-France,1,47%,100%,0,0,0,91 , 193,93 , 195,1 , 1,58 , 146,9 , 19,24 , 28,85 , 183,2 , 3,4 , 7,Mark De La Rosa,0,30%,14%,0,0,0,60 , 195,63 , 198,1 , 7,51 , 174,4 , 10,5 , 11,58 , 192,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e0b323dae5bf4c90
272,Kenan Song,0,45%,0%,0,0,1,58 , 128,61 , 131,0 , 0,44 , 98,6 , 19,8 , 11,54 , 122,4 , 6,0 , 0,Derrick Krantz,0,38%,50%,1,3,1,33 , 85,52 , 105,3 , 6,23 , 74,6 , 7,4 , 4,30 , 78,1 , 4,2 , 3,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e0b323dae5bf4c90
273,Yanan Wu,0,45%,0%,0,0,0,123 , 270,136 , 283,0 , 4,65 , 198,41 , 51,17 , 21,95 , 235,28 , 35,0 , 0,Mizuki Inoue,0,45%,0%,0,0,0,93 , 204,102 , 214,0 , 4,86 , 195,7 , 9,0 , 0,74 , 182,19 , 22,0 , 0,3,00:05:00,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
274,Junyong Park,0,54%,0%,0,0,0,81 , 148,84 , 152,0 , 0,76 , 142,5 , 6,0 , 0,73 , 136,8 , 12,0 , 0,Anthony Hernandez,0,53%,66%,1,1,0,59 , 110,74 , 129,6 , 9,51 , 102,7 , 7,1 , 1,49 , 97,3 , 6,7 , 7,2,00:04:39,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e0b323dae5bf4c90
275,Su Mudaerji,0,59%,100%,0,3,0,93 , 157,103 , 168,1 , 1,72 , 127,10 , 17,11 , 13,64 , 111,3 , 3,26 , 43,Andre Soukhamthath,0,31%,0%,0,0,0,23 , 72,27 , 76,0 , 3,13 , 55,4 , 9,6 , 8,20 , 64,2 , 4,1 , 4,3,00:05:00,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
276,Da-Un Jung,0,42%,0%,1,0,0,81 , 190,86 , 195,0 , 1,69 , 176,12 , 14,0 , 0,69 , 177,12 , 13,0 , 0,Khadis Ibragimov,0,52%,16%,0,1,0,88 , 167,95 , 175,1 , 6,83 , 161,4 , 5,1 , 1,70 , 137,18 , 30,0 , 0,3,00:01:59,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
277,Damir Ismagulov,1,37%,0%,0,0,0,71 , 188,73 , 191,0 , 5,28 , 132,21 , 34,22 , 22,58 , 168,2 , 3,11 , 17,Thiago Moises,0,31%,0%,0,0,0,36 , 114,37 , 115,0 , 3,16 , 88,7 , 10,13 , 16,32 , 110,4 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e0b323dae5bf4c90
278,Heili Alateng,0,40%,42%,0,2,0,36 , 89,63 , 133,3 , 7,35 , 88,1 , 1,0 , 0,33 , 86,0 , 0,3 , 3,Danaa Batgerel,0,36%,0%,0,0,0,85 , 230,119 , 269,0 , 1,74 , 202,6 , 17,5 , 11,68 , 202,5 , 11,12 , 17,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e0b323dae5bf4c90
279,Karol Rosa,1,48%,0%,0,0,0,171 , 351,177 , 358,0 , 0,108 , 266,11 , 16,52 , 69,159 , 333,7 , 11,5 , 7,Lara Procopio,0,56%,0%,0,0,0,165 , 290,169 , 294,0 , 5,122 , 244,13 , 15,30 , 31,158 , 281,7 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
280,Daniel Cormier,0,68%,33%,0,2,0,181 , 263,230 , 317,1 , 3,162 , 243,9 , 9,10 , 11,139 , 209,21 , 27,21 , 27,Stipe Miocic,1,53%,33%,0,0,0,123 , 229,135 , 244,1 , 3,86 , 188,27 , 30,10 , 11,102 , 195,19 , 28,2 , 6,4,00:04:09,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
281,Anthony Pettis,0,51%,0%,1,0,2,69 , 133,86 , 153,0 , 0,54 , 111,10 , 12,5 , 10,46 , 102,20 , 27,3 , 4,Nate Diaz,1,56%,100%,0,4,1,114 , 201,205 , 306,1 , 1,94 , 172,16 , 23,4 , 6,51 , 109,43 , 63,20 , 29,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/e0b323dae5bf4c90
282,Yoel Romero,1,44%,25%,0,0,0,125 , 284,125 , 284,1 , 4,96 , 244,11 , 20,18 , 20,118 , 276,7 , 8,0 , 0,Paulo Costa,1,55%,0%,0,0,0,118 , 213,118 , 213,0 , 0,67 , 148,46 , 58,5 , 7,110 , 202,5 , 5,3 , 6,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
283,Gabriel Benitez,0,33%,0%,0,0,0,24 , 72,24 , 72,0 , 0,11 , 55,4 , 8,9 , 9,24 , 72,0 , 0,0 , 0,Sodiq Yusuff,1,43%,0%,0,0,0,34 , 79,34 , 79,0 , 0,25 , 70,4 , 4,5 , 5,30 , 71,0 , 1,4 , 7,1,00:04:14,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
284,Derek Brunson,0,43%,20%,0,1,0,81 , 185,102 , 207,2 , 10,51 , 142,26 , 37,4 , 6,69 , 170,7 , 9,5 , 6,Ian Heinisch,0,40%,0%,0,0,0,58 , 143,65 , 150,0 , 8,37 , 114,16 , 23,5 , 6,49 , 130,8 , 12,1 , 1,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/e0b323dae5bf4c90
285,Devonte Smith,0,55%,0%,0,0,0,15 , 27,15 , 27,0 , 0,3 , 13,2 , 3,10 , 11,15 , 27,0 , 0,0 , 0,Khama Worthy,1,41%,0%,0,0,0,21 , 51,21 , 51,0 , 0,9 , 30,2 , 5,10 , 16,18 , 46,0 , 0,3 , 5,1,00:04:15,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
286,Raphael Assuncao,0,55%,66%,0,0,0,45 , 81,65 , 103,4 , 6,15 , 50,20 , 20,10 , 11,30 , 65,12 , 13,3 , 3,Cory Sandhagen,0,53%,0%,0,0,1,62 , 116,78 , 135,0 , 1,23 , 67,16 , 21,23 , 28,55 , 108,3 , 4,4 , 4,3,00:05:00,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/e0b323dae5bf4c90
287,Christos Giagos,0,56%,40%,1,2,0,87 , 155,113 , 186,2 , 5,55 , 117,29 , 33,3 , 5,69 , 127,16 , 23,2 , 5,Drakkar Klose,0,61%,28%,0,2,0,99 , 160,159 , 223,2 , 7,56 , 114,29 , 30,14 , 16,39 , 93,38 , 40,22 , 27,3,00:05:00,3 Rnd (5-5-5),George Allen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
288,Manny Bermudez,0,62%,75%,0,6,1,37 , 59,59 , 83,3 , 4,29 , 47,8 , 12,0 , 0,22 , 43,2 , 2,13 , 14,Casey Kenney,0,62%,100%,1,7,1,43 , 69,56 , 85,2 , 2,21 , 42,10 , 14,12 , 13,26 , 49,6 , 7,11 , 13,3,00:05:00,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/e0b323dae5bf4c90
289,Hannah Cifers,0,42%,100%,1,0,0,70 , 164,112 , 207,1 , 1,39 , 123,12 , 16,19 , 25,61 , 147,7 , 14,2 , 3,Jodie Esquibel,0,33%,37%,0,0,0,43 , 130,69 , 157,3 , 8,29 , 110,14 , 20,0 , 0,36 , 114,5 , 13,2 , 3,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
290,Kyung Ho Kang,1,49%,50%,0,3,0,50 , 101,120 , 180,3 , 6,46 , 96,1 , 1,3 , 4,42 , 89,0 , 0,8 , 12,Brandon Davis,0,41%,100%,0,0,0,77 , 187,114 , 231,1 , 1,32 , 126,17 , 20,28 , 41,62 , 163,4 , 6,11 , 18,3,00:05:00,3 Rnd (5-5-5),George Allen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
291,Sabina Mazo,0,63%,100%,0,3,0,108 , 171,170 , 250,4 , 4,49 , 98,50 , 60,9 , 13,44 , 85,38 , 55,26 , 31,Shana Dobson,0,33%,0%,0,0,0,33 , 99,102 , 176,0 , 0,19 , 75,11 , 18,3 , 6,14 , 71,15 , 23,4 , 5,3,00:05:00,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/e0b323dae5bf4c90
292,Valentina Shevchenko,0,36%,100%,0,3,0,42 , 115,84 , 159,1 , 1,16 , 73,4 , 12,22 , 30,38 , 106,1 , 1,3 , 8,Liz Carmouche,0,23%,0%,0,0,0,18 , 76,132 , 191,0 , 4,1 , 40,4 , 7,13 , 29,17 , 75,1 , 1,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
293,Vicente Luque,0,46%,0%,1,0,0,84 , 179,85 , 180,0 , 0,43 , 125,6 , 9,35 , 45,83 , 178,1 , 1,0 , 0,Mike Perry,0,49%,0%,0,0,0,87 , 175,116 , 204,0 , 2,56 , 135,11 , 17,20 , 23,75 , 157,12 , 18,0 , 0,3,00:05:00,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e0b323dae5bf4c90
294,Eduardo Garagorri,0,56%,100%,0,1,0,65 , 115,69 , 120,1 , 1,46 , 84,11 , 21,8 , 10,51 , 99,8 , 10,6 , 6,Humberto Bandenay,0,45%,40%,0,2,0,32 , 71,59 , 98,4 , 10,23 , 62,9 , 9,0 , 0,26 , 65,6 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/e0b323dae5bf4c90
295,Volkan Oezdemir,2,46%,0%,0,0,0,64 , 137,92 , 166,0 , 0,44 , 114,11 , 14,9 , 9,47 , 110,12 , 20,5 , 7,Ilir Latifi,0,30%,20%,0,0,0,18 , 60,20 , 62,1 , 5,16 , 54,2 , 6,0 , 0,17 , 56,1 , 4,0 , 0,2,00:04:31,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
296,Rodolfo Vieira,0,46%,42%,1,4,0,18 , 39,37 , 62,3 , 7,16 , 36,1 , 2,1 , 1,5 , 16,1 , 1,12 , 22,Oskar Piechota,0,51%,0%,0,0,0,22 , 43,51 , 76,0 , 0,19 , 36,3 , 7,0 , 0,8 , 27,12 , 14,2 , 2,2,00:04:26,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/e0b323dae5bf4c90
297,Enrique Barzola,0,34%,42%,0,0,0,83 , 239,88 , 244,3 , 7,51 , 199,24 , 32,8 , 8,82 , 235,1 , 4,0 , 0,Bobby Moffett,0,38%,0%,0,0,0,90 , 236,98 , 247,0 , 1,56 , 188,21 , 32,13 , 16,88 , 231,2 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/e0b323dae5bf4c90
298,Gilbert Burns,0,50%,42%,0,2,0,42 , 83,63 , 107,3 , 7,22 , 54,8 , 15,12 , 14,31 , 66,1 , 2,10 , 15,Aleksei Kunchenko,0,46%,0%,0,0,0,47 , 102,115 , 172,0 , 1,20 , 63,7 , 17,20 , 22,33 , 85,11 , 12,3 , 5,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
299,Ciryl Gane,0,68%,0%,1,1,0,15 , 22,20 , 28,0 , 1,7 , 13,4 , 5,4 , 4,14 , 19,1 , 1,0 , 2,Raphael Pessoa,0,17%,0%,0,0,0,7 , 41,9 , 43,0 , 2,5 , 36,2 , 3,0 , 2,6 , 37,1 , 4,0 , 0,1,00:04:12,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e0b323dae5bf4c90
300,Tecia Torres,0,37%,0%,0,0,0,41 , 108,58 , 126,0 , 7,17 , 70,17 , 26,7 , 12,29 , 89,12 , 19,0 , 0,Marina Rodriguez,0,50%,25%,1,0,0,84 , 167,98 , 186,1 , 4,31 , 91,36 , 51,17 , 25,44 , 123,39 , 43,1 , 1,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/e0b323dae5bf4c90
301,Rogerio Bontorin,0,53%,40%,0,1,0,8 , 15,8 , 16,2 , 5,6 , 13,0 , 0,2 , 2,7 , 14,1 , 1,0 , 0,Raulian Paiva,0,20%,0%,0,0,0,3 , 15,7 , 19,0 , 0,3 , 14,0 , 1,0 , 0,3 , 15,0 , 0,0 , 0,1,00:02:56,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/e0b323dae5bf4c90
302,Geraldo de Freitas,0,35%,28%,0,4,0,40 , 112,57 , 134,2 , 7,26 , 95,10 , 12,4 , 5,38 , 110,2 , 2,0 , 0,Chris Gutierrez,0,55%,50%,0,0,1,48 , 86,49 , 87,1 , 2,18 , 46,6 , 7,24 , 33,40 , 75,2 , 2,6 , 9,3,00:05:00,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e0b323dae5bf4c90
303,Kazula Vargas,0,47%,0%,0,0,1,20 , 42,59 , 92,0 , 1,16 , 37,2 , 3,2 , 2,13 , 34,0 , 0,7 , 8,Alex Da Silva,0,43%,75%,0,4,0,17 , 39,88 , 130,3 , 4,14 , 35,1 , 2,2 , 2,7 , 28,1 , 1,9 , 10,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/e0b323dae5bf4c90
304,Veronica Macedo,0,100%,0%,1,0,1,1 , 1,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,Polyana Viana,0,33%,100%,0,1,0,1 , 3,1 , 3,1 , 1,0 , 1,1 , 2,0 , 0,1 , 3,0 , 0,0 , 0,1,00:01:09,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
305,Colby Covington,0,34%,55%,0,0,0,179 , 515,201 , 541,10 , 18,128 , 454,20 , 28,31 , 33,154 , 477,25 , 38,0 , 0,Robbie Lawler,0,46%,0%,0,0,0,78 , 167,82 , 171,0 , 0,61 , 144,10 , 16,7 , 7,66 , 152,12 , 15,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
306,Jim Miller,0,25%,0%,1,0,0,2 , 8,2 , 8,0 , 0,1 , 7,0 , 0,1 , 1,2 , 8,0 , 0,0 , 0,Clay Guida,0,40%,0%,0,0,0,2 , 5,2 , 5,0 , 0,1 , 4,0 , 0,1 , 1,2 , 5,0 , 0,0 , 0,1,00:00:58,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
307,Joaquim Silva,0,26%,0%,0,0,0,15 , 56,15 , 56,0 , 0,0 , 35,6 , 11,9 , 10,15 , 56,0 , 0,0 , 0,Nasrat Haqparast,1,55%,0%,0,0,0,21 , 38,21 , 38,0 , 0,18 , 33,2 , 4,1 , 1,12 , 29,0 , 0,9 , 9,2,00:00:36,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
308,Trevin Giles,0,53%,100%,0,5,1,8 , 15,27 , 38,1 , 1,8 , 13,0 , 2,0 , 0,2 , 9,1 , 1,5 , 5,Gerald Meerschaert,0,31%,33%,1,2,2,6 , 19,31 , 55,1 , 3,3 , 16,2 , 2,1 , 1,4 , 13,0 , 0,2 , 6,3,00:01:49,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
309,Scott Holtzman,1,47%,50%,0,3,0,44 , 92,55 , 108,1 , 2,37 , 77,2 , 2,5 , 13,33 , 72,5 , 5,6 , 15,Dong Hyun Ma,0,27%,33%,0,0,0,16 , 58,20 , 62,1 , 3,13 , 54,2 , 2,1 , 2,15 , 57,1 , 1,0 , 0,2,00:05:00,3 Rnd (5-5-5),Gasper Oliver,http://ufcstats.com/fight-details/e0b323dae5bf4c90
310,Darko Stosic,0,44%,40%,0,0,0,60 , 134,63 , 137,4 , 10,21 , 80,7 , 9,32 , 45,48 , 111,10 , 20,2 , 3,Kennedy Nzechukwu,0,40%,0%,0,0,0,50 , 123,50 , 123,0 , 0,38 , 102,10 , 18,2 , 3,47 , 120,0 , 0,3 , 3,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
311,Mickey Gall,0,42%,14%,0,1,0,50 , 117,66 , 136,1 , 7,41 , 103,3 , 8,6 , 6,24 , 82,18 , 26,8 , 9,Salim Touahri,0,50%,0%,0,2,0,48 , 96,65 , 118,0 , 3,23 , 64,20 , 25,5 , 7,32 , 68,9 , 15,7 , 13,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
312,Antonina Shevchenko,0,69%,0%,3,1,0,16 , 23,36 , 44,0 , 0,3 , 6,9 , 13,4 , 4,1 , 3,15 , 20,0 , 0,Lucie Pudilova,0,37%,20%,0,1,0,6 , 16,12 , 24,1 , 5,3 , 12,3 , 4,0 , 0,0 , 8,5 , 7,1 , 1,2,00:01:20,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
313,Jordan Espinosa,0,83%,0%,0,0,0,5 , 6,5 , 6,0 , 1,2 , 3,0 , 0,3 , 3,5 , 6,0 , 0,0 , 0,Matt Schnell,0,25%,0%,1,0,0,3 , 12,3 , 12,0 , 0,2 , 11,0 , 0,1 , 1,3 , 12,0 , 0,0 , 0,1,00:01:23,3 Rnd (5-5-5),Gasper Oliver,http://ufcstats.com/fight-details/e0b323dae5bf4c90
