,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
187,Josh Samman,0,52%,50%,0,2,1,10 , 19,53 , 70,2 , 4,6 , 15,3 , 3,1 , 1,1 , 7,0 , 0,9 , 12,Tamdan McCrory,0,73%,50%,1,5,1,39 , 53,80 , 97,2 , 4,36 , 49,3 , 4,0 , 0,2 , 3,3 , 4,34 , 46,3,00:04:10,3 Rnd (5-5-5),Jorge Alonso,http://ufcstats.com/fight-details/7c883cf0b5eedc59
188,Nik Lentz,0,44%,50%,2,1,0,59 , 132,72 , 148,3 , 6,38 , 101,16 , 25,5 , 6,50 , 115,9 , 17,0 , 0,Danny Castillo,0,45%,33%,0,2,0,57 , 124,60 , 127,2 , 6,47 , 112,4 , 5,6 , 7,51 , 115,6 , 7,0 , 2,3,00:05:00,3 Rnd (5-5-5),John Hosegood,http://ufcstats.com/fight-details/0ad5c6752e679de5
189,Cole Miller,0,36%,0%,0,0,0,28 , 77,29 , 78,0 , 0,17 , 64,7 , 9,4 , 4,26 , 75,2 , 2,0 , 0,Jim Alers,0,31%,0%,0,0,0,25 , 79,25 , 79,0 , 0,9 , 55,6 , 11,10 , 13,24 , 77,1 , 2,0 , 0,2,00:01:34,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/b2857e799319f931
190,Kamaru Usman,0,60%,46%,0,3,0,48 , 80,126 , 163,6 , 13,28 , 55,12 , 15,8 , 10,11 , 30,12 , 15,25 , 35,Leon Edwards,0,45%,0%,0,0,0,26 , 57,36 , 67,0 , 0,17 , 47,6 , 7,3 , 3,17 , 47,7 , 8,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/2f0bfdc3c325662d
191,Hayder Hassan,0,53%,0%,0,0,0,15 , 28,15 , 28,0 , 1,9 , 21,4 , 4,2 , 3,15 , 28,0 , 0,0 , 0,Vicente Luque,0,46%,0%,1,0,0,12 , 26,12 , 26,0 , 0,6 , 20,3 , 3,3 , 3,12 , 26,0 , 0,0 , 0,1,00:02:13,3 Rnd (5-5-5),Jorge Alonso,http://ufcstats.com/fight-details/e1ec8774466db669
192,Francis Ngannou,1,55%,0%,0,0,0,25 , 45,40 , 62,0 , 0,19 , 38,3 , 3,3 , 4,16 , 32,4 , 4,5 , 9,Luis Henrique,0,50%,16%,0,1,0,5 , 10,33 , 40,1 , 6,5 , 10,0 , 0,0 , 0,5 , 9,0 , 0,0 , 1,2,00:02:53,3 Rnd (5-5-5),John Hosegood,http://ufcstats.com/fight-details/f7fd4b82e827c9c4
193,Jose Aldo,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,1 , 3,0 , 0,0 , 0,1 , 3,0 , 0,0 , 0,Conor McGregor,1,83%,0%,0,0,0,5 , 6,5 , 6,0 , 0,4 , 4,0 , 1,1 , 1,3 , 4,0 , 0,2 , 2,1,00:00:13,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/b302e12550278ffd
194,Chris Weidman,0,64%,50%,0,4,0,48 , 75,62 , 92,3 , 6,25 , 51,18 , 19,5 , 5,40 , 67,7 , 7,1 , 1,Luke Rockhold,0,65%,50%,1,5,0,126 , 191,161 , 229,2 , 4,96 , 157,18 , 22,12 , 12,44 , 83,9 , 13,73 , 95,4,00:03:12,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/ff389a4326fc9255
195,Jacare Souza,0,57%,14%,0,2,0,30 , 52,42 , 67,1 , 7,16 , 35,11 , 14,3 , 3,22 , 44,0 , 0,8 , 8,Yoel Romero,1,50%,0%,0,0,0,46 , 92,56 , 104,0 , 1,37 , 80,5 , 6,4 , 6,24 , 50,0 , 1,22 , 41,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/f83c6bdd553b5851
196,Demian Maia,0,81%,25%,1,5,1,47 , 58,193 , 229,2 , 8,45 , 56,2 , 2,0 , 0,3 , 4,4 , 4,40 , 50,Gunnar Nelson,0,50%,100%,0,2,2,2 , 4,7 , 10,1 , 1,2 , 4,0 , 0,0 , 0,1 , 2,0 , 0,1 , 2,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/8fe1859721e95ce3
197,Max Holloway,0,57%,100%,0,4,0,57 , 99,79 , 122,1 , 1,40 , 77,12 , 17,5 , 5,42 , 81,6 , 8,9 , 10,Jeremy Stephens,0,49%,0%,0,0,0,47 , 95,60 , 110,0 , 12,12 , 55,11 , 14,24 , 26,45 , 85,2 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/3b321550c8b4aae6
198,Urijah Faber,0,67%,15%,0,1,0,75 , 111,80 , 116,2 , 13,53 , 87,20 , 22,2 , 2,34 , 62,40 , 48,1 , 1,Frankie Saenz,0,48%,0%,0,0,1,66 , 136,72 , 143,0 , 3,29 , 89,15 , 21,22 , 26,46 , 100,19 , 33,1 , 3,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/c4fd59db24f978ec
199,Tecia Torres,0,57%,0%,0,1,0,77 , 133,126 , 192,0 , 4,67 , 116,7 , 14,3 , 3,55 , 102,13 , 20,9 , 11,Jocelyn Jones-Lybarger,0,27%,0%,0,0,0,29 , 106,53 , 137,0 , 2,15 , 87,10 , 15,4 , 4,23 , 97,3 , 6,3 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/0eab2845f901f8b6
200,Warlley Alves,0,50%,0%,1,0,0,2 , 4,2 , 4,0 , 0,0 , 2,1 , 1,1 , 1,2 , 3,0 , 1,0 , 0,Colby Covington,0,100%,50%,0,1,0,2 , 2,2 , 2,1 , 2,2 , 2,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,1,00:01:26,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/01924e35b149b28f
201,Leonardo Santos,1,66%,100%,0,1,0,32 , 48,32 , 48,1 , 1,22 , 38,6 , 6,4 , 4,18 , 30,0 , 0,14 , 18,Kevin Lee,0,21%,0%,0,0,0,10 , 46,10 , 46,0 , 0,5 , 40,5 , 6,0 , 0,10 , 46,0 , 0,0 , 0,1,00:03:26,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/fa2e2a035b36b9d6
202,Joe Proctor,0,69%,0%,0,0,0,9 , 13,9 , 13,0 , 0,3 , 7,2 , 2,4 , 4,8 , 12,1 , 1,0 , 0,Magomed Mustafaev,1,66%,0%,0,0,0,18 , 27,22 , 31,0 , 0,13 , 22,4 , 4,1 , 1,9 , 18,4 , 4,5 , 5,1,00:01:54,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/5edfc539cc58a28d
203,John Makdessi,0,58%,0%,0,0,0,114 , 196,114 , 196,0 , 0,38 , 99,48 , 65,28 , 32,113 , 194,1 , 2,0 , 0,Yancy Medeiros,1,29%,0%,0,0,0,80 , 268,80 , 268,0 , 1,50 , 227,14 , 22,16 , 19,78 , 266,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/064404b0aaf6f95d
204,Court McGee,0,58%,15%,0,0,0,58 , 99,133 , 185,2 , 13,28 , 67,11 , 13,19 , 19,37 , 73,2 , 4,19 , 22,Marcio Alexandre Junior,0,47%,0%,1,0,0,23 , 48,28 , 53,0 , 0,12 , 36,9 , 10,2 , 2,23 , 48,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/d48f938269b8ed0b
205,Frankie Edgar,1,40%,0%,0,0,0,13 , 32,13 , 32,0 , 1,9 , 25,2 , 4,2 , 3,11 , 30,0 , 0,2 , 2,Chad Mendes,0,29%,0%,0,0,0,5 , 17,5 , 17,0 , 0,1 , 13,0 , 0,4 , 4,5 , 17,0 , 0,0 , 0,1,00:02:28,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/18292c8eb20ae045
206,Artem Lobov,0,18%,0%,0,0,0,2 , 11,13 , 26,0 , 0,1 , 10,0 , 0,1 , 1,1 , 10,0 , 0,1 , 1,Ryan Hall,0,56%,33%,1,1,0,23 , 41,169 , 201,1 , 3,15 , 25,1 , 8,7 , 8,9 , 24,0 , 0,14 , 17,3,00:05:00,3 Rnd   OT (5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/1123fceef316106e
207,Edson Barboza,0,48%,66%,0,0,0,41 , 85,45 , 91,2 , 3,20 , 53,19 , 30,2 , 2,37 , 80,0 , 0,4 , 5,Tony Ferguson,0,52%,0%,1,1,0,61 , 116,69 , 127,0 , 2,42 , 95,10 , 11,9 , 10,45 , 99,1 , 1,15 , 16,2,00:02:54,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/c64c2ca5d4d2c7b8
208,Joe Lauzon,0,37%,0%,0,0,0,42 , 113,44 , 115,0 , 3,37 , 105,3 , 6,2 , 2,33 , 100,9 , 13,0 , 0,Evan Dunham,0,43%,33%,0,1,0,127 , 291,147 , 318,1 , 3,96 , 252,21 , 29,10 , 10,97 , 239,30 , 52,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/991680cd8d0b7900
209,Tatsuya Kawajiri,0,73%,75%,0,5,0,28 , 38,97 , 113,6 , 8,25 , 35,2 , 2,1 , 1,6 , 12,0 , 0,22 , 26,Jason Knight,0,66%,0%,1,0,0,28 , 42,44 , 61,0 , 0,28 , 41,0 , 0,0 , 1,8 , 20,2 , 3,18 , 19,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/ce82f34bc14f7af0
210,Julian Erosa,0,56%,66%,2,1,0,61 , 108,107 , 159,2 , 3,31 , 71,28 , 34,2 , 3,36 , 73,22 , 31,3 , 4,Marcin Wrzosek,0,43%,25%,0,0,0,52 , 119,124 , 204,3 , 12,39 , 99,4 , 5,9 , 15,34 , 92,13 , 21,5 , 6,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/1362ccc16713d404
211,Gabriel Gonzaga,0,44%,28%,0,3,0,20 , 45,29 , 55,2 , 7,12 , 35,4 , 5,4 , 5,11 , 28,1 , 4,8 , 13,Konstantin Erokhin,0,29%,0%,0,0,0,15 , 51,28 , 65,0 , 0,12 , 48,3 , 3,0 , 0,13 , 48,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/a99c3328e25c51c7
212,Ryan LaFlare,0,34%,0%,0,0,0,65 , 189,78 , 202,0 , 2,37 , 146,23 , 38,5 , 5,57 , 176,8 , 13,0 , 0,Mike Pierce,0,33%,0%,0,0,0,42 , 127,44 , 130,0 , 3,30 , 109,7 , 13,5 , 5,33 , 107,9 , 20,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/465707233fa9cf7c
213,Joby Sanchez,0,35%,0%,0,0,0,55 , 154,55 , 154,0 , 1,30 , 120,24 , 32,1 , 2,50 , 147,5 , 7,0 , 0,Geane Herrera,1,33%,100%,0,0,0,40 , 118,42 , 120,1 , 1,34 , 111,3 , 4,3 , 3,33 , 107,2 , 6,5 , 5,2,00:04:28,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/c5ce4f39269c842c
214,Chris Gruetzemacher,0,56%,0%,0,0,0,103 , 182,135 , 217,0 , 0,42 , 111,22 , 30,39 , 41,81 , 149,22 , 31,0 , 2,Abner Lloveras,0,49%,20%,0,1,0,94 , 189,99 , 194,2 , 10,55 , 143,33 , 40,6 , 6,76 , 162,18 , 27,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/b22dbe21c21060b9
215,Rose Namajunas,0,57%,80%,4,14,0,57 , 100,104 , 158,8 , 10,43 , 82,12 , 16,2 , 2,27 , 53,9 , 13,21 , 34,Paige VanZant,0,20%,0%,0,0,0,10 , 50,53 , 97,0 , 2,2 , 30,4 , 15,4 , 5,8 , 46,2 , 4,0 , 0,5,00:02:25,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/d8fe965281e2e312
216,Jim Miller,0,46%,0%,1,1,1,7 , 15,19 , 31,0 , 0,5 , 12,2 , 2,0 , 1,7 , 15,0 , 0,0 , 0,Michael Chiesa,0,43%,100%,1,3,0,13 , 30,33 , 55,2 , 2,11 , 28,1 , 1,1 , 1,3 , 15,0 , 0,10 , 15,2,00:02:57,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/045c298c72fe196a
217,Sage Northcutt,0,88%,100%,1,2,0,8 , 9,19 , 21,2 , 2,6 , 7,2 , 2,0 , 0,2 , 3,0 , 0,6 , 6,Cody Pfister,0,62%,100%,0,1,0,5 , 8,40 , 44,2 , 2,5 , 8,0 , 0,0 , 0,1 , 3,0 , 0,4 , 5,2,00:00:41,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/cc1993d02d28a3b9
218,Elias Theodorou,0,29%,7%,0,0,0,28 , 94,40 , 110,1 , 13,3 , 49,18 , 29,7 , 16,23 , 87,5 , 7,0 , 0,Thiago Santos,0,64%,50%,0,0,0,52 , 81,83 , 112,1 , 2,23 , 44,18 , 22,11 , 15,20 , 43,30 , 36,2 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/3e6babcbd7b9d364
219,Tim Means,1,52%,0%,0,0,0,37 , 70,43 , 76,0 , 0,22 , 49,11 , 17,4 , 4,35 , 67,1 , 2,1 , 1,John Howard,0,37%,100%,0,0,0,20 , 54,22 , 56,3 , 3,10 , 39,3 , 6,7 , 9,16 , 47,4 , 7,0 , 0,2,00:00:21,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/69aa797cef2e4782
220,Omari Akhmedov,1,29%,100%,0,0,0,35 , 117,38 , 120,1 , 1,17 , 87,10 , 15,8 , 15,29 , 108,2 , 3,4 , 6,Sergio Moraes,1,30%,0%,0,0,0,21 , 69,22 , 70,0 , 2,17 , 57,2 , 9,2 , 3,19 , 66,1 , 2,1 , 1,3,00:02:18,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/1cc9816d18aa29d0
221,Antonio Carlos Junior,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 0,0 , 3,1 , 1,0 , 0,1 , 4,0 , 0,0 , 0,Kevin Casey,0,0%,0%,0,0,0,0 , 2,0 , 2,0 , 0,0 , 1,0 , 0,0 , 1,0 , 2,0 , 0,0 , 0,1,00:00:11,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/633fbb0894c002d2
222,Aljamain Sterling,0,37%,100%,1,1,0,23 , 61,49 , 90,2 , 2,14 , 40,6 , 14,3 , 7,10 , 39,1 , 1,12 , 21,Johnny Eduardo,0,16%,0%,0,0,0,4 , 24,7 , 27,0 , 0,0 , 11,0 , 5,4 , 8,4 , 24,0 , 0,0 , 0,2,00:04:18,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/5574c020655b435e
223,Santiago Ponzinibbio,1,62%,0%,0,0,0,48 , 77,49 , 78,0 , 0,35 , 63,6 , 7,7 , 7,45 , 73,1 , 2,2 , 2,Andreas Stahl,0,41%,100%,0,0,0,14 , 34,14 , 35,2 , 2,5 , 23,4 , 5,5 , 6,14 , 34,0 , 0,0 , 0,1,00:04:25,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/3636ca71c557c5e8
224,Danny Roberts,0,31%,0%,1,0,0,6 , 19,8 , 21,0 , 0,3 , 13,1 , 3,2 , 3,5 , 17,1 , 2,0 , 0,Nathan Coy,0,40%,100%,0,0,0,11 , 27,14 , 30,1 , 1,10 , 24,0 , 0,1 , 3,9 , 25,0 , 0,2 , 2,1,00:02:46,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/3e875e1625bbdfbd
225,Zubaira Tukhugov,0,25%,100%,0,0,0,21 , 83,23 , 86,1 , 1,15 , 70,3 , 9,3 , 4,16 , 75,3 , 5,2 , 3,Phillipe Nover,0,25%,0%,0,0,0,20 , 77,20 , 78,0 , 5,6 , 50,13 , 25,1 , 2,19 , 74,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/f2ac86cd3e863243
226,Kailin Curran,0,42%,100%,2,2,0,21 , 49,32 , 61,1 , 1,8 , 31,12 , 16,1 , 2,14 , 39,7 , 10,0 , 0,Emily Peters Kagan,0,27%,11%,0,0,0,22 , 80,49 , 112,1 , 9,17 , 68,4 , 6,1 , 6,19 , 69,3 , 11,0 , 0,2,00:04:13,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/8bfa9df5341c95c0
227,Benson Henderson,0,58%,25%,0,1,0,86 , 146,138 , 201,3 , 12,42 , 87,24 , 34,20 , 25,61 , 116,23 , 28,2 , 2,Jorge Masvidal,0,49%,20%,1,0,0,77 , 156,217 , 309,1 , 5,38 , 112,35 , 39,4 , 5,51 , 120,24 , 34,2 , 2,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/982f4f96b6d0f346
228,Dong Hyun Kim,0,75%,50%,0,1,0,6 , 8,91 , 95,1 , 2,5 , 7,1 , 1,0 , 0,0 , 1,1 , 1,5 , 6,Dominic Waters,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:03:11,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/6ec62f8822843edf
229,Yoshihiro Akiyama,0,54%,0%,0,1,0,78 , 142,92 , 163,0 , 1,53 , 110,2 , 3,23 , 29,66 , 129,1 , 1,11 , 12,Alberto Mina,1,45%,13%,0,0,0,69 , 153,84 , 180,2 , 15,46 , 125,5 , 7,18 , 21,56 , 130,10 , 19,3 , 4,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/caef4f8801f39345
230,Dooho Choi,1,69%,0%,0,0,0,18 , 26,18 , 26,0 , 0,17 , 25,1 , 1,0 , 0,13 , 20,1 , 1,4 , 5,Sam Sicilia,0,42%,0%,0,0,0,8 , 19,8 , 19,0 , 1,6 , 16,0 , 1,2 , 2,8 , 19,0 , 0,0 , 0,1,00:01:33,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/a09bfdaa83d99efb
231,Dongi Yang,0,69%,16%,0,0,0,29 , 42,54 , 76,1 , 6,23 , 36,5 , 5,1 , 1,15 , 22,2 , 2,12 , 18,Jake Collier,1,53%,0%,0,2,0,22 , 41,29 , 48,0 , 1,8 , 22,9 , 13,5 , 6,20 , 38,2 , 3,0 , 0,2,00:01:50,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/3266f569a6246d90
232,Yui Chul Nam,0,44%,4%,0,0,0,53 , 120,97 , 167,1 , 21,29 , 84,24 , 36,0 , 0,25 , 82,28 , 38,0 , 0,Mike de la Torre,0,49%,0%,0,0,0,47 , 95,107 , 161,0 , 2,37 , 84,8 , 9,2 , 2,27 , 67,14 , 22,6 , 6,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/85168b8d99f7ce42
233,Tae Hyun Bang,1,49%,100%,2,0,1,54 , 109,68 , 124,1 , 1,50 , 104,3 , 4,1 , 1,41 , 87,4 , 11,9 , 11,Leo Kuntz,0,34%,25%,1,2,0,31 , 91,74 , 137,3 , 12,25 , 78,4 , 9,2 , 4,27 , 85,2 , 4,2 , 2,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e8d3768f293a699b
234,Seohee Ham,0,40%,0%,0,0,0,71 , 174,83 , 188,0 , 2,43 , 124,14 , 34,14 , 16,61 , 147,10 , 27,0 , 0,Cortney Casey,0,34%,0%,0,0,0,78 , 227,80 , 229,0 , 0,51 , 182,8 , 24,19 , 21,60 , 200,18 , 27,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/0f641756e99605ad
235,Yao Zhikui,0,16%,0%,0,0,0,1 , 6,1 , 6,0 , 0,1 , 5,0 , 1,0 , 0,0 , 4,1 , 2,0 , 0,Fredy Serrano,0,60%,50%,0,1,0,3 , 5,7 , 11,1 , 2,1 , 2,0 , 1,2 , 2,2 , 3,1 , 2,0 , 0,1,00:00:44,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/3a932a4cacacc939
236,Ning Guangyou,0,37%,0%,0,0,0,23 , 61,67 , 111,0 , 2,11 , 43,5 , 8,7 , 10,14 , 50,6 , 7,3 , 4,Marco Beltran,0,33%,100%,0,0,0,30 , 90,44 , 108,1 , 1,13 , 65,12 , 19,5 , 6,18 , 72,11 , 16,1 , 2,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/7ac1c2f87b795742
237,Dominique Steele,1,59%,100%,0,1,0,36 , 61,84 , 114,4 , 4,35 , 58,1 , 3,0 , 0,6 , 17,9 , 14,21 , 30,Dong Hyun Ma,0,45%,0%,0,0,0,19 , 42,52 , 79,0 , 3,8 , 26,10 , 15,1 , 1,10 , 24,9 , 18,0 , 0,3,00:00:27,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/5a79d4b9a8f8352f
238,Neil Magny,0,37%,42%,0,5,0,54 , 145,81 , 174,6 , 14,41 , 121,10 , 15,3 , 9,39 , 122,11 , 18,4 , 5,Kelvin Gastelum,2,40%,66%,0,3,1,54 , 134,86 , 167,2 , 3,34 , 111,6 , 7,14 , 16,43 , 109,4 , 11,7 , 14,5,00:05:00,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/d3ccf71e68480007
239,Ricardo Lamas,0,52%,50%,0,0,0,57 , 109,69 , 122,3 , 6,25 , 70,5 , 8,27 , 31,43 , 93,13 , 15,1 , 1,Diego Sanchez,0,34%,50%,0,0,0,30 , 86,36 , 92,1 , 2,22 , 75,8 , 11,0 , 0,17 , 70,11 , 14,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/34a39beb93225e2e
240,Jussier Formiga,0,28%,0%,0,0,0,25 , 87,39 , 102,0 , 3,12 , 66,11 , 17,2 , 4,13 , 71,12 , 16,0 , 0,Henry Cejudo,0,39%,66%,0,0,0,43 , 110,71 , 140,2 , 3,11 , 63,30 , 39,2 , 8,14 , 69,29 , 41,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/e8d087f822be7b02
241,Erick Montano,0,42%,66%,0,1,1,49 , 116,59 , 126,2 , 3,28 , 71,6 , 12,15 , 33,46 , 110,2 , 5,1 , 1,Enrique Marin,0,28%,33%,0,0,2,27 , 94,33 , 102,1 , 3,16 , 80,3 , 4,8 , 10,24 , 89,3 , 4,0 , 1,3,00:05:00,3 Rnd   OT (5-5-5-5),Gary Copeland,http://ufcstats.com/fight-details/06c124a55f77a7a5
242,Horacio Gutierrez,0,26%,0%,0,0,0,10 , 38,16 , 45,0 , 0,6 , 30,0 , 0,4 , 8,6 , 32,4 , 6,0 , 0,Enrique Barzola,0,53%,55%,0,1,0,38 , 71,173 , 221,5 , 9,31 , 63,6 , 7,1 , 1,6 , 12,2 , 2,30 , 57,3,00:05:00,3 Rnd   OT (5-5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/0cbeda449bc94af7
243,Efrain Escudero,0,38%,28%,0,0,0,24 , 63,56 , 101,2 , 7,12 , 41,7 , 12,5 , 10,12 , 40,2 , 7,10 , 16,Leandro Silva,0,39%,0%,0,1,0,35 , 89,47 , 103,0 , 0,16 , 56,15 , 27,4 , 6,29 , 79,6 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/4e3611c9a9e20ff0
244,Erik Perez,0,33%,50%,0,2,0,31 , 92,109 , 172,1 , 2,17 , 69,14 , 21,0 , 2,17 , 73,2 , 4,12 , 15,Taylor Lapilus,1,25%,0%,1,0,0,20 , 78,23 , 82,0 , 1,12 , 65,4 , 5,4 , 8,18 , 76,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/83b32e9300fec365
245,Hector Urbina,0,40%,0%,3,0,0,10 , 25,16 , 31,0 , 0,9 , 24,1 , 1,0 , 0,2 , 14,7 , 9,1 , 2,Bartosz Fabinski,0,64%,54%,0,9,0,25 , 39,89 , 118,6 , 11,23 , 37,2 , 2,0 , 0,10 , 16,2 , 4,13 , 19,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/2a702055a79d95a7
246,Alejandro Perez,0,42%,0%,0,0,0,39 , 91,42 , 94,0 , 0,19 , 59,6 , 9,14 , 23,31 , 78,2 , 4,6 , 9,Scott Jorgensen,0,29%,33%,0,0,0,11 , 37,11 , 37,2 , 6,7 , 30,1 , 3,3 , 4,10 , 34,0 , 2,1 , 1,2,00:04:26,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/4339e30a856c1da8
247,Gabriel Benitez,0,42%,0%,0,0,0,11 , 26,11 , 26,0 , 0,3 , 16,2 , 2,6 , 8,11 , 25,0 , 1,0 , 0,Andre Fili,1,38%,100%,0,0,0,16 , 42,16 , 42,1 , 1,10 , 34,4 , 4,2 , 4,15 , 41,1 , 1,0 , 0,1,00:03:13,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/f5eae75fc240aaa6
248,Vernon Ramos,0,25%,0%,0,0,0,2 , 8,2 , 8,0 , 0,0 , 3,0 , 1,2 , 4,2 , 8,0 , 0,0 , 0,Alvaro Herrera,1,44%,0%,0,0,0,4 , 9,4 , 9,0 , 0,4 , 9,0 , 0,0 , 0,3 , 8,0 , 0,1 , 1,1,00:00:30,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/44502b8c5546fb12
249,Cesar Arzamendia,0,34%,75%,0,0,0,16 , 46,23 , 54,3 , 4,7 , 33,7 , 11,2 , 2,10 , 35,6 , 9,0 , 2,Polo Reyes,1,32%,0%,0,0,0,10 , 31,15 , 36,0 , 0,9 , 27,1 , 3,0 , 1,6 , 26,2 , 3,2 , 2,1,00:03:42,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/84d89d2f36d07dc0
250,Valmir Lazaro,0,40%,0%,0,1,0,41 , 102,60 , 123,0 , 0,29 , 87,2 , 5,10 , 10,41 , 101,0 , 0,0 , 1,Michel Prazeres,0,37%,7%,0,0,0,20 , 53,27 , 60,1 , 14,12 , 41,2 , 5,6 , 7,20 , 53,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/d6482fcb69b04904
