,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
126,Gray Maynard,0,48%,0%,0,0,0,13 , 27,13 , 27,0 , 0,11 , 25,2 , 2,0 , 0,11 , 23,2 , 4,0 , 0,Nik Lentz,1,74%,40%,1,3,0,75 , 101,92 , 121,2 , 5,67 , 93,5 , 5,3 , 3,23 , 34,12 , 16,40 , 51,2,00:01:19,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/9bc042a700d9a531
127,Ryan LaFlare,0,51%,0%,0,0,0,35 , 68,38 , 72,0 , 1,8 , 33,20 , 27,7 , 8,31 , 64,3 , 3,1 , 1,Anthony Rocco Martin,2,46%,0%,1,4,0,36 , 77,38 , 79,0 , 0,33 , 74,1 , 1,2 , 2,18 , 52,2 , 2,16 , 23,3,00:01:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/68ba4aca75b02496
128,Thiago Santos,0,65%,100%,0,1,1,100 , 152,115 , 167,1 , 1,65 , 109,25 , 33,10 , 10,41 , 82,46 , 48,13 , 22,Eryk Anders,0,47%,60%,1,2,0,32 , 67,34 , 69,6 , 10,26 , 59,5 , 7,1 , 1,17 , 48,6 , 9,9 , 10,3,00:05:00,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7cdda45e7d52bf40
129,Alex Oliveira,0,70%,0%,0,0,0,7 , 10,10 , 13,0 , 0,7 , 9,0 , 1,0 , 0,2 , 4,0 , 0,5 , 6,Carlo Pedersoli,0,50%,0%,0,0,0,2 , 4,2 , 4,0 , 0,0 , 2,1 , 1,1 , 1,2 , 4,0 , 0,0 , 0,1,00:00:39,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/a409a5381f082e8f
130,Sam Alvey,0,41%,0%,0,0,0,34 , 82,34 , 82,0 , 0,20 , 67,2 , 2,12 , 13,32 , 79,2 , 3,0 , 0,Rogerio Nogueira,1,50%,0%,0,0,0,26 , 52,26 , 53,0 , 0,20 , 44,5 , 7,1 , 1,20 , 42,4 , 7,2 , 3,2,00:01:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/1669773acd404217
131,Renan Barao,0,43%,60%,2,3,0,44 , 101,67 , 124,3 , 5,23 , 61,12 , 25,9 , 15,26 , 82,2 , 2,16 , 17,Andre Ewell,1,43%,100%,0,0,0,53 , 123,57 , 128,1 , 1,41 , 104,11 , 16,1 , 3,52 , 120,0 , 1,1 , 2,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/f4187c30c311eb93
132,Randa Markos,0,41%,40%,0,4,0,48 , 116,66 , 139,2 , 5,44 , 111,3 , 4,1 , 1,26 , 86,11 , 18,11 , 12,Marina Rodriguez,0,42%,0%,0,0,1,60 , 142,71 , 153,0 , 0,26 , 99,13 , 18,21 , 25,45 , 122,15 , 20,0 , 0,3,00:05:00,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/a7492cbfb9b5d4a3
133,Charles Oliveira,0,46%,50%,1,3,0,28 , 60,28 , 60,2 , 4,13 , 35,7 , 14,8 , 11,25 , 55,1 , 3,2 , 2,Christos Giagos,0,22%,0%,0,0,0,18 , 80,20 , 82,0 , 0,13 , 65,3 , 12,2 , 3,16 , 76,1 , 3,1 , 1,2,00:03:22,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/ba766bd03090dab9
134,Francisco Trinaldo,1,40%,0%,0,1,1,28 , 69,28 , 69,0 , 1,20 , 57,7 , 11,1 , 1,22 , 60,4 , 7,2 , 2,Evan Dunham,0,29%,50%,0,0,0,25 , 85,28 , 88,1 , 2,21 , 77,3 , 7,1 , 1,18 , 75,6 , 8,1 , 2,2,00:04:10,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/3d9398386c84109b
135,Luis Henrique,0,50%,36%,1,2,0,30 , 59,48 , 78,4 , 11,22 , 51,6 , 6,2 , 2,14 , 35,2 , 3,14 , 21,Ryan Spann,0,47%,0%,1,5,1,46 , 97,50 , 101,0 , 0,38 , 88,8 , 8,0 , 1,23 , 68,5 , 6,18 , 23,3,00:05:00,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/30eaf1650bc359b3
136,Augusto Sakai,0,50%,100%,0,1,0,111 , 218,125 , 233,1 , 1,81 , 169,21 , 35,9 , 14,69 , 167,30 , 38,12 , 13,Chase Sherman,0,44%,0%,0,0,0,79 , 178,84 , 183,0 , 0,37 , 120,24 , 36,18 , 22,73 , 165,6 , 13,0 , 0,3,00:04:03,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/d7c7b312279104d2
137,Sergio Moraes,0,66%,100%,2,4,0,2 , 3,17 , 20,2 , 2,2 , 3,0 , 0,0 , 0,0 , 1,0 , 0,2 , 2,Ben Saunders,0,50%,0%,0,1,0,1 , 2,55 , 56,0 , 0,0 , 1,1 , 1,0 , 0,1 , 1,0 , 0,0 , 1,2,00:04:42,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/b509c337d181c567
138,Mayra Bueno Silva,0,34%,0%,1,0,0,11 , 32,12 , 33,0 , 0,9 , 30,2 , 2,0 , 0,5 , 22,0 , 1,6 , 9,Gillian Robertson,0,61%,33%,0,2,0,11 , 18,17 , 27,1 , 3,10 , 17,1 , 1,0 , 0,2 , 8,1 , 1,8 , 9,1,00:04:55,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/0c618cd41b88c558
139,Thales Leites,0,46%,66%,0,0,0,54 , 117,60 , 123,2 , 3,26 , 85,18 , 22,10 , 10,45 , 106,9 , 11,0 , 0,Hector Lombard,0,57%,0%,0,0,0,46 , 80,62 , 98,0 , 0,16 , 40,3 , 4,27 , 36,42 , 74,4 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/c5479f20e4db357d
140,Elizeu Zaleski dos Santos,1,46%,0%,0,0,0,15 , 32,15 , 32,0 , 0,8 , 24,2 , 3,5 , 5,9 , 24,3 , 4,3 , 4,Luigi Vendramini,0,23%,0%,1,1,0,4 , 17,7 , 21,0 , 5,1 , 11,2 , 3,1 , 3,4 , 17,0 , 0,0 , 0,2,00:01:20,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/1c6d3ef6beb9966e
141,Livinha Souza,0,55%,100%,1,2,0,10 , 18,10 , 18,1 , 1,7 , 14,1 , 1,2 , 3,6 , 9,2 , 5,2 , 4,Alex Chambers,0,44%,0%,0,0,0,4 , 9,4 , 9,0 , 0,4 , 9,0 , 0,0 , 0,3 , 7,1 , 2,0 , 0,1,00:01:21,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/37ff18106c6e38fc
142,Mark Hunt,0,22%,0%,0,0,0,6 , 27,6 , 27,0 , 0,2 , 20,0 , 2,4 , 5,6 , 27,0 , 0,0 , 0,Aleksei Oleinik,0,11%,20%,1,1,0,3 , 26,3 , 26,1 , 5,2 , 22,0 , 0,1 , 4,3 , 26,0 , 0,0 , 0,1,00:04:26,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/eebb4dde70a67369
143,Jan Blachowicz,0,55%,100%,1,4,0,10 , 18,24 , 33,1 , 1,10 , 17,0 , 1,0 , 0,1 , 5,0 , 0,9 , 13,Nikita Krylov,0,18%,100%,1,0,0,4 , 22,21 , 40,1 , 1,3 , 14,0 , 5,1 , 3,2 , 16,0 , 0,2 , 6,2,00:02:41,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/880f2bb0a639a5a0
144,Andrei Arlovski,0,31%,66%,0,0,0,18 , 58,27 , 71,2 , 3,8 , 45,6 , 9,4 , 4,9 , 39,6 , 13,3 , 6,Shamil Abdurakhimov,0,45%,50%,0,0,0,32 , 70,67 , 108,2 , 4,19 , 50,9 , 16,4 , 4,12 , 41,6 , 11,14 , 18,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/a7e8416f0d57c8e0
145,Aleksei Kunchenko,0,28%,50%,0,0,0,44 , 153,56 , 166,1 , 2,32 , 133,5 , 8,7 , 12,40 , 141,4 , 12,0 , 0,Thiago Alves,0,32%,0%,0,0,0,56 , 175,56 , 175,0 , 0,19 , 116,11 , 22,26 , 37,56 , 173,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/dd0a3aedba5cee87
146,Khalid Murtazaliev,0,69%,100%,0,5,1,48 , 69,53 , 74,5 , 5,33 , 53,11 , 12,4 , 4,8 , 12,3 , 3,37 , 54,CB Dollaway,0,21%,66%,3,2,0,4 , 19,23 , 38,2 , 3,1 , 12,2 , 6,1 , 1,4 , 18,0 , 1,0 , 0,2,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d40f865aa6be9cd0
147,Petr Yan,0,43%,0%,0,0,1,100 , 232,115 , 249,0 , 1,87 , 216,10 , 13,3 , 3,73 , 195,20 , 29,7 , 8,Jinsoo Son,0,26%,14%,0,0,0,58 , 220,63 , 226,1 , 7,51 , 203,4 , 13,3 , 4,47 , 201,7 , 13,4 , 6,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/c76fd2ddcbc4713d
148,Rustam Khabilov,0,24%,37%,0,0,0,17 , 70,34 , 88,3 , 8,16 , 64,1 , 6,0 , 0,11 , 59,2 , 5,4 , 6,Kajan Johnson,0,35%,0%,0,0,0,44 , 123,57 , 137,0 , 0,15 , 85,6 , 10,23 , 28,42 , 118,2 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/ba33d0868b25483b
149,Mairbek Taisumov,0,32%,0%,0,0,0,27 , 82,28 , 83,0 , 0,11 , 52,5 , 16,11 , 14,26 , 80,1 , 2,0 , 0,Desmond Green,0,32%,0%,0,0,0,27 , 83,27 , 83,0 , 4,16 , 59,4 , 12,7 , 12,27 , 81,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kiselev Viacheslav,http://ufcstats.com/fight-details/f56c6646b54c0662
150,Magomed Ankalaev,1,44%,0%,0,0,0,12 , 27,12 , 27,0 , 0,10 , 25,1 , 1,1 , 1,8 , 21,2 , 4,2 , 2,Marcin Prachnio,0,13%,0%,0,0,0,3 , 22,3 , 22,0 , 0,1 , 15,0 , 3,2 , 4,3 , 22,0 , 0,0 , 0,1,00:03:09,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/1687e2cd061b7aec
151,Adam Yandiev,0,8%,0%,0,0,0,1 , 12,1 , 12,0 , 0,0 , 9,0 , 2,1 , 1,1 , 10,0 , 2,0 , 0,Jordan Johnson,0,63%,75%,2,4,0,35 , 55,55 , 82,3 , 4,33 , 52,1 , 2,1 , 1,3 , 15,2 , 2,30 , 38,2,00:00:42,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/ed72edc2ce0f3c5f
152,Ramazan Emeev,1,42%,66%,1,1,0,36 , 84,47 , 96,2 , 3,22 , 64,12 , 17,2 , 3,17 , 58,12 , 17,7 , 9,Stefan Sekulic,0,37%,20%,0,0,0,22 , 58,31 , 68,1 , 5,6 , 34,3 , 9,13 , 15,19 , 52,3 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/67f559403a6ec7cb
153,Merab Dvalishvili,0,37%,62%,0,4,0,62 , 165,205 , 330,5 , 8,51 , 149,5 , 8,6 , 8,6 , 43,5 , 10,51 , 112,Terrion Ware,0,23%,0%,0,0,0,8 , 34,22 , 51,0 , 0,5 , 28,3 , 5,0 , 1,3 , 27,0 , 0,5 , 7,3,00:05:00,3 Rnd (5-5-5),Kiselev Viacheslav,http://ufcstats.com/fight-details/6455d9c54d99b851
154,Tyron Woodley,1,72%,0%,1,1,0,57 , 79,74 , 97,0 , 4,47 , 67,7 , 9,3 , 3,7 , 19,5 , 6,45 , 54,Darren Till,0,0%,0%,0,0,0,0 , 6,1 , 7,0 , 0,0 , 6,0 , 0,0 , 0,0 , 6,0 , 0,0 , 0,2,00:04:19,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/b66ac52bfb217761
155,Jessica Andrade,1,52%,0%,0,0,0,38 , 73,39 , 74,0 , 0,32 , 66,4 , 5,2 , 2,31 , 65,7 , 8,0 , 0,Karolina Kowalkiewicz,0,42%,0%,0,0,0,24 , 56,25 , 58,0 , 0,15 , 46,5 , 6,4 , 4,18 , 49,6 , 7,0 , 0,1,00:01:58,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/dbf786f9808c6a08
156,Zabit Magomedsharipov,0,71%,85%,1,1,0,38 , 53,47 , 62,6 , 7,26 , 40,4 , 4,8 , 9,25 , 37,5 , 7,8 , 9,Brandon Davis,0,39%,0%,0,0,0,27 , 69,29 , 71,0 , 0,8 , 37,7 , 15,12 , 17,24 , 66,3 , 3,0 , 0,2,00:03:46,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/b2625001e0b89369
157,Jimmie Rivera,0,49%,0%,0,0,0,62 , 125,63 , 126,0 , 3,25 , 79,16 , 21,21 , 25,60 , 121,2 , 4,0 , 0,John Dodson,0,35%,0%,0,0,0,41 , 117,41 , 117,0 , 1,21 , 95,15 , 17,5 , 5,34 , 109,7 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/82342dc6be82778b
158,Abdul Razak Alhassan,1,71%,0%,0,0,0,15 , 21,15 , 21,0 , 0,11 , 17,3 , 3,1 , 1,14 , 20,1 , 1,0 , 0,Niko Price,0,40%,0%,0,0,0,4 , 10,4 , 10,0 , 1,2 , 6,2 , 4,0 , 0,4 , 10,0 , 0,0 , 0,1,00:00:43,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/f3bebb48771a414a
159,Carla Esparza,0,60%,0%,0,0,1,6 , 10,12 , 18,0 , 2,1 , 5,5 , 5,0 , 0,0 , 3,6 , 7,0 , 0,Tatiana Suarez,0,83%,81%,0,14,0,82 , 98,136 , 155,9 , 11,64 , 77,15 , 18,3 , 3,6 , 11,6 , 8,70 , 79,3,00:04:33,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/fd61e6146f3b2942
160,Aljamain Sterling,0,44%,22%,2,4,0,33 , 74,63 , 105,2 , 9,23 , 56,7 , 13,3 , 5,13 , 51,3 , 4,17 , 19,Cody Stamann,0,27%,100%,0,0,0,12 , 43,20 , 51,3 , 3,2 , 31,6 , 7,4 , 5,7 , 35,5 , 8,0 , 0,2,00:03:42,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e65ffb177a2c7669
161,Geoff Neal,2,57%,0%,0,0,0,59 , 102,62 , 105,0 , 0,56 , 98,3 , 4,0 , 0,46 , 81,6 , 11,7 , 10,Frank Camacho,0,43%,0%,0,0,0,25 , 57,33 , 66,0 , 2,12 , 40,10 , 14,3 , 3,23 , 52,2 , 5,0 , 0,2,00:01:23,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/6caf9ebf42ddae2e
162,Charles Byrd,0,60%,0%,0,0,0,38 , 63,59 , 85,0 , 3,32 , 55,3 , 4,3 , 4,25 , 44,13 , 19,0 , 0,Darren Stewart,1,36%,0%,0,0,0,24 , 65,28 , 69,0 , 0,17 , 58,6 , 6,1 , 1,10 , 47,14 , 18,0 , 0,2,00:02:17,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/7658965c2a700b39
163,Diego Sanchez,0,59%,75%,0,5,0,46 , 77,82 , 124,3 , 4,34 , 65,12 , 12,0 , 0,3 , 8,1 , 1,42 , 68,Craig White,1,42%,0%,1,0,0,18 , 42,64 , 94,0 , 0,16 , 39,2 , 3,0 , 0,8 , 17,1 , 1,9 , 24,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/294a9e9780afa789
164,Jim Miller,0,62%,100%,1,2,0,15 , 24,17 , 26,1 , 1,11 , 19,2 , 2,2 , 3,8 , 15,0 , 0,7 , 9,Alex White,0,35%,0%,0,0,0,5 , 14,5 , 14,0 , 0,3 , 11,2 , 3,0 , 0,4 , 12,1 , 2,0 , 0,1,00:01:29,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e40a5bd62ce710ac
165,Irene Aldana,0,52%,0%,0,0,0,119 , 226,121 , 228,0 , 1,80 , 164,10 , 23,29 , 39,111 , 216,8 , 10,0 , 0,Lucie Pudilova,0,31%,0%,0,0,0,105 , 329,110 , 336,0 , 0,81 , 289,11 , 20,13 , 20,99 , 319,6 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/a65909d4083c2088
166,Roberto Sanchez,0,40%,25%,0,0,0,16 , 40,121 , 162,1 , 4,10 , 30,6 , 9,0 , 1,3 , 21,1 , 4,12 , 15,Jarred Brooks,0,57%,50%,1,1,0,24 , 42,82 , 108,2 , 4,15 , 31,7 , 7,2 , 4,4 , 17,6 , 6,14 , 19,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/9399c772adc7bcab
167,Justin Gaethje,1,46%,0%,0,0,0,7 , 15,7 , 15,0 , 0,3 , 8,2 , 3,2 , 4,6 , 14,0 , 0,1 , 1,James Vick,0,50%,0%,0,0,0,10 , 20,11 , 21,0 , 0,3 , 9,5 , 8,2 , 3,10 , 20,0 , 0,0 , 0,1,00:01:27,5 Rnd (5-5-5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/d6f6ac29008509db
168,Michael Johnson,0,56%,0%,0,0,1,65 , 116,70 , 122,0 , 3,31 , 67,22 , 36,12 , 13,58 , 109,1 , 1,6 , 6,Andre Fili,0,31%,50%,1,1,0,37 , 117,40 , 120,2 , 4,25 , 104,11 , 12,1 , 1,36 , 115,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/48a9d2a3967d13a4
169,Cortney Casey,0,33%,16%,0,1,0,111 , 333,117 , 341,1 , 6,80 , 290,17 , 28,14 , 15,100 , 321,9 , 10,2 , 2,Angela Hill,0,54%,100%,0,0,0,121 , 222,123 , 224,1 , 1,65 , 156,34 , 41,22 , 25,110 , 211,10 , 10,1 , 1,3,00:05:00,3 Rnd (5-5-5),Bryan Miner,http://ufcstats.com/fight-details/f20e742e6b0c0b3b
170,Jake Ellenberger,0,85%,0%,0,0,0,12 , 14,12 , 14,0 , 0,6 , 8,2 , 2,4 , 4,10 , 11,2 , 3,0 , 0,Bryan Barberena,2,54%,0%,0,0,0,19 , 35,31 , 47,0 , 0,17 , 33,1 , 1,1 , 1,7 , 21,2 , 2,10 , 12,1,00:02:26,3 Rnd (5-5-5),Bryan Miner,http://ufcstats.com/fight-details/aa91cb7567d6c48a
171,John Moraga,0,53%,0%,1,0,0,14 , 26,19 , 33,0 , 2,6 , 17,6 , 7,2 , 2,8 , 19,4 , 5,2 , 2,Deiveson Figueiredo,2,74%,50%,1,2,0,29 , 39,46 , 58,2 , 4,20 , 30,9 , 9,0 , 0,6 , 11,1 , 2,22 , 26,2,00:03:08,3 Rnd (5-5-5),Dave Jobeun,http://ufcstats.com/fight-details/7fe1486a2c33bf91
172,Eryk Anders,2,45%,0%,0,1,0,42 , 93,46 , 97,0 , 1,30 , 80,12 , 13,0 , 0,38 , 84,4 , 7,0 , 2,Tim Williams,0,38%,40%,0,0,0,43 , 113,52 , 126,2 , 5,29 , 89,5 , 13,9 , 11,38 , 101,3 , 8,2 , 4,3,00:04:42,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/3b701c0a0525341b
173,James Krause,0,55%,0%,0,0,0,59 , 106,79 , 126,0 , 4,43 , 83,14 , 19,2 , 4,43 , 85,16 , 21,0 , 0,Warlley Alves,0,43%,100%,0,0,0,28 , 64,39 , 78,1 , 1,20 , 47,6 , 13,2 , 4,18 , 51,10 , 11,0 , 2,2,00:02:28,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/62fecd327391557e
174,Cory Sandhagen,0,58%,0%,0,2,0,66 , 113,104 , 159,0 , 0,65 , 112,0 , 0,1 , 1,6 , 8,0 , 1,60 , 104,Iuri Alcantara,0,37%,100%,2,0,0,9 , 24,13 , 29,1 , 1,9 , 24,0 , 0,0 , 0,1 , 12,1 , 3,7 , 9,2,00:01:01,3 Rnd (5-5-5),Brandon Pfannenstiel,http://ufcstats.com/fight-details/3e0090669d51415f
175,Andrew Sanchez,0,45%,0%,0,0,0,73 , 159,119 , 215,0 , 6,44 , 119,21 , 27,8 , 13,65 , 144,8 , 15,0 , 0,Markus Perez,0,44%,0%,0,0,0,54 , 122,67 , 137,0 , 1,22 , 79,29 , 38,3 , 5,41 , 104,13 , 18,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dave Jobeun,http://ufcstats.com/fight-details/5e3779f7c1c39679
176,Mickey Gall,0,0%,100%,1,1,0,0 , 2,2 , 6,1 , 1,0 , 2,0 , 0,0 , 0,0 , 2,0 , 0,0 , 0,George Sullivan,0,0%,0%,0,0,0,0 , 0,5 , 5,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:01:09,3 Rnd (5-5-5),Bryan Miner,http://ufcstats.com/fight-details/67e1ec8ee2db3423
177,Joanne Calderwood,0,83%,0%,2,0,0,5 , 6,24 , 29,0 , 0,4 , 5,0 , 0,1 , 1,1 , 2,0 , 0,4 , 4,Kalindra Faria,0,76%,100%,0,3,0,13 , 17,27 , 34,1 , 1,10 , 13,3 , 4,0 , 0,2 , 4,1 , 1,10 , 12,1,00:04:57,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/9115354413739aa8
178,Drew Dober,0,44%,100%,0,3,0,60 , 136,122 , 208,2 , 2,42 , 111,9 , 13,9 , 12,36 , 108,3 , 3,21 , 25,Jon Tuck,0,44%,0%,1,0,0,33 , 75,39 , 81,0 , 1,16 , 53,10 , 15,7 , 7,29 , 68,1 , 2,3 , 5,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/047d6739aa1d5c1e
179,Rani Yahya,0,50%,0%,2,0,0,4 , 8,4 , 8,0 , 2,1 , 4,1 , 1,2 , 3,4 , 8,0 , 0,0 , 0,Luke Sanders,0,50%,0%,0,0,0,2 , 4,2 , 4,0 , 0,2 , 4,0 , 0,0 , 0,2 , 3,0 , 0,0 , 1,1,00:01:31,3 Rnd (5-5-5),Dave Jobeun,http://ufcstats.com/fight-details/5362ea7c63432cf9
180,TJ Dillashaw,2,62%,0%,0,0,0,45 , 72,51 , 78,0 , 0,37 , 60,5 , 6,3 , 6,16 , 38,15 , 16,14 , 18,Cody Garbrandt,0,39%,0%,0,0,0,17 , 43,17 , 43,0 , 2,14 , 37,2 , 5,1 , 1,14 , 39,3 , 4,0 , 0,1,00:04:10,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/de32c5a78aaf89e9
181,Demetrious Johnson,0,60%,50%,0,0,0,81 , 134,121 , 174,1 , 2,23 , 62,19 , 21,39 , 51,73 , 125,7 , 8,1 , 1,Henry Cejudo,0,34%,27%,0,2,0,51 , 147,80 , 178,3 , 11,29 , 116,18 , 25,4 , 6,31 , 120,17 , 22,3 , 5,5,00:05:00,5 Rnd (5-5-5-5-5),Mike Beltran,http://ufcstats.com/fight-details/f2ca358ea9bec156
182,Cub Swanson,0,52%,0%,0,0,0,20 , 38,20 , 38,0 , 0,5 , 19,3 , 5,12 , 14,20 , 38,0 , 0,0 , 0,Renato Moicano,1,36%,50%,1,4,0,17 , 47,23 , 53,1 , 2,14 , 42,2 , 3,1 , 2,8 , 33,2 , 2,7 , 12,1,00:04:15,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/520f6379fefd8fda
183,Polyana Viana,0,35%,20%,0,1,0,46 , 129,86 , 175,1 , 5,24 , 97,15 , 24,7 , 8,37 , 116,6 , 8,3 , 5,JJ Aldrich,0,48%,0%,0,1,0,40 , 83,50 , 96,0 , 1,36 , 77,3 , 5,1 , 1,31 , 73,7 , 8,2 , 2,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d2f6b87189908088
184,Thiago Santos,0,45%,42%,1,8,0,69 , 153,81 , 167,3 , 7,50 , 131,14 , 17,5 , 5,20 , 44,2 , 5,47 , 104,Kevin Holland,0,56%,0%,1,2,0,31 , 55,81 , 110,0 , 1,20 , 41,6 , 9,5 , 5,17 , 39,1 , 1,13 , 15,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/3b03f8d3a55f3cb2
185,Pedro Munhoz,3,47%,0%,1,4,0,117 , 245,160 , 292,0 , 4,78 , 182,16 , 31,23 , 32,78 , 174,18 , 32,21 , 39,Brett Johns,0,43%,0%,0,0,0,73 , 168,82 , 180,0 , 6,61 , 153,10 , 12,2 , 3,65 , 158,8 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/c8a9d3917d77ede2
186,Ricky Simon,0,47%,35%,0,4,0,25 , 53,44 , 75,7 , 20,7 , 31,10 , 14,8 , 8,18 , 44,7 , 8,0 , 1,Montel Jackson,0,44%,100%,0,0,0,42 , 94,55 , 107,2 , 2,27 , 76,13 , 15,2 , 3,23 , 66,16 , 23,3 , 5,3,00:05:00,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/e57a78a422439774
187,Ricardo Ramos,0,36%,50%,1,0,0,54 , 146,63 , 157,1 , 2,40 , 117,6 , 13,8 , 16,50 , 140,1 , 2,3 , 4,Kyung Ho Kang,0,41%,50%,0,1,0,65 , 157,101 , 198,1 , 2,38 , 120,6 , 12,21 , 25,60 , 151,0 , 0,5 , 6,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/65223fa6055df489
188,Matt Sayles,0,32%,0%,0,0,0,77 , 235,79 , 237,0 , 3,39 , 185,23 , 30,15 , 20,67 , 220,10 , 15,0 , 0,Sheymon Moraes,0,42%,0%,0,0,0,73 , 172,77 , 177,0 , 4,31 , 113,40 , 55,2 , 4,64 , 161,9 , 11,0 , 0,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e85e83ab4e60e768
189,Alex Perez,1,51%,0%,0,0,0,84 , 162,88 , 166,0 , 3,67 , 139,11 , 16,6 , 7,64 , 133,20 , 29,0 , 0,Jose Torres,0,38%,0%,0,0,0,29 , 76,30 , 77,0 , 0,22 , 67,7 , 9,0 , 0,25 , 71,4 , 5,0 , 0,1,00:03:46,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/866729ea2ceddb25
