,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
126,Glover Teixeira,0,19%,0%,0,0,1,9 , 46,14 , 51,0 , 0,5 , 41,4 , 5,0 , 0,7 , 43,2 , 3,0 , 0,Phil Davis,0,33%,50%,0,4,0,49 , 145,109 , 214,9 , 18,38 , 130,11 , 15,0 , 0,16 , 106,2 , 3,31 , 36,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/06854105c3503075
127,Fabio Maldonado,0,60%,0%,0,0,0,28 , 46,74 , 107,0 , 0,20 , 37,8 , 9,0 , 0,5 , 17,1 , 1,22 , 28,Hans Stringer,0,71%,100%,0,1,0,33 , 46,78 , 95,3 , 3,18 , 31,7 , 7,8 , 8,12 , 16,3 , 3,18 , 27,2,00:04:06,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/2bfb60face19904d
128,Darren Elkins,0,30%,7%,0,0,0,47 , 154,133 , 251,1 , 14,25 , 113,17 , 36,5 , 5,21 , 100,25 , 52,1 , 2,Lucas Martins,0,31%,0%,1,0,0,26 , 82,41 , 97,0 , 0,16 , 70,6 , 7,4 , 5,19 , 71,7 , 11,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/ffd3e3d37cba32da
129,Diego Ferreira,0,24%,0%,0,0,0,21 , 85,24 , 90,0 , 1,11 , 71,8 , 12,2 , 2,14 , 71,7 , 14,0 , 0,Beneil Dariush,0,47%,50%,0,2,0,32 , 68,54 , 97,3 , 6,19 , 48,6 , 10,7 , 10,12 , 32,10 , 17,10 , 19,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/852223ee1a2d0a74
130,William Patolino,0,31%,0%,0,0,0,24 , 77,25 , 78,0 , 1,13 , 55,6 , 16,5 , 6,22 , 68,0 , 1,2 , 8,Neil Magny,0,44%,50%,0,4,0,65 , 146,114 , 199,2 , 4,58 , 135,3 , 5,4 , 6,29 , 90,3 , 5,33 , 51,3,00:02:40,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/d1b2ce8ee57307c0
131,Yan Cabral,0,45%,40%,1,3,0,11 , 24,24 , 38,2 , 5,10 , 22,1 , 2,0 , 0,3 , 11,1 , 1,7 , 12,Naoyuki Kotani,0,19%,100%,0,1,0,5 , 26,13 , 34,1 , 1,3 , 18,0 , 1,2 , 7,3 , 23,0 , 0,2 , 3,2,00:03:06,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/502d7cb01921170f
132,Scott Jorgensen,1,31%,0%,0,0,0,6 , 19,7 , 20,0 , 0,2 , 13,1 , 2,3 , 4,4 , 14,0 , 1,2 , 4,Wilson Reis,0,37%,50%,1,2,0,13 , 35,13 , 35,1 , 2,11 , 32,1 , 1,1 , 2,5 , 22,0 , 0,8 , 13,1,00:03:28,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/a90fde18a088f99b
133,Felipe Arantes,0,46%,60%,1,3,2,29 , 63,43 , 78,3 , 5,25 , 53,3 , 9,1 , 1,13 , 34,0 , 3,16 , 26,Andre Fili,0,41%,62%,1,4,2,42 , 102,66 , 135,5 , 8,21 , 69,20 , 27,1 , 6,17 , 54,12 , 15,13 , 33,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/432e57033ceecee0
134,Gilbert Burns,0,53%,100%,2,3,0,7 , 13,18 , 26,1 , 1,4 , 9,1 , 2,2 , 2,3 , 8,1 , 2,3 , 3,Christos Giagos,0,30%,0%,0,0,0,4 , 13,6 , 15,0 , 0,4 , 12,0 , 1,0 , 0,4 , 13,0 , 0,0 , 0,1,00:04:57,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/2a44035824303dee
135,Fabricio Camoes,0,12%,0%,0,0,0,1 , 8,1 , 8,0 , 0,0 , 5,0 , 0,1 , 3,1 , 8,0 , 0,0 , 0,Anthony Rocco Martin,0,9%,100%,3,2,0,1 , 11,2 , 12,1 , 1,1 , 11,0 , 0,0 , 0,1 , 11,0 , 0,0 , 0,1,00:04:16,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/4cc9ef5e68009fd4
136,Rory MacDonald,1,42%,33%,0,0,0,47 , 111,48 , 113,1 , 3,35 , 94,5 , 10,7 , 7,40 , 101,0 , 2,7 , 8,Tarec Saffiedine,0,30%,0%,0,0,0,42 , 136,42 , 136,0 , 0,18 , 104,2 , 5,22 , 27,42 , 136,0 , 0,0 , 0,3,00:01:28,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/64542fe846b9aea9
137,Raphael Assuncao,0,56%,33%,0,0,0,75 , 133,83 , 141,2 , 6,39 , 94,11 , 13,25 , 26,56 , 103,18 , 28,1 , 2,Bryan Caraway,0,30%,25%,0,0,0,39 , 128,46 , 139,2 , 8,26 , 105,6 , 10,7 , 13,34 , 113,5 , 15,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/06fab49a307ff3d2
138,Chad Laprise,0,42%,57%,0,5,0,35 , 83,55 , 106,4 , 7,18 , 64,4 , 6,13 , 13,30 , 75,5 , 8,0 , 0,Yosdenis Cedeno,0,18%,0%,0,0,2,17 , 94,26 , 107,0 , 1,6 , 76,4 , 8,7 , 10,12 , 87,5 , 6,0 , 1,3,00:05:00,3 Rnd (5-5-5),Cyril Desjardins,http://ufcstats.com/fight-details/20af0f55d226f320
139,Elias Theodorou,0,40%,42%,0,2,0,43 , 106,104 , 178,3 , 7,18 , 75,21 , 27,4 , 4,21 , 76,16 , 24,6 , 6,Bruno Santos,0,40%,66%,0,2,0,16 , 40,29 , 54,4 , 6,10 , 34,4 , 4,2 , 2,9 , 31,7 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/7e25199be406dd7b
140,Nordine Taleb,0,57%,50%,0,0,0,66 , 115,92 , 141,2 , 4,49 , 96,7 , 9,10 , 10,61 , 107,5 , 6,0 , 2,Jingliang Li,0,29%,25%,0,0,0,43 , 147,57 , 165,2 , 8,22 , 118,2 , 4,19 , 25,40 , 143,3 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/5e07077e84fc45cd
141,Mitch Gagnon,0,29%,50%,1,1,0,5 , 17,6 , 18,1 , 2,5 , 16,0 , 1,0 , 0,3 , 13,1 , 2,1 , 2,Roman Salazar,0,50%,0%,0,0,0,3 , 6,3 , 6,0 , 2,1 , 4,1 , 1,1 , 1,2 , 5,1 , 1,0 , 0,1,00:02:06,3 Rnd (5-5-5),Cyril Desjardins,http://ufcstats.com/fight-details/2d13778322a8af82
142,Daron Cruickshank,0,40%,50%,0,1,0,42 , 103,54 , 116,6 , 12,28 , 79,6 , 14,8 , 10,29 , 86,2 , 4,11 , 13,Anthony Njokuani,0,43%,0%,0,0,0,40 , 91,44 , 95,0 , 1,10 , 49,10 , 18,20 , 24,38 , 88,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/88933cf1edd83034
143,Olivier Aubin-Mercier,0,64%,40%,1,4,0,31 , 48,44 , 61,2 , 5,22 , 38,7 , 8,2 , 2,25 , 40,3 , 3,3 , 5,Jake Lindsey,0,46%,100%,0,1,0,24 , 52,82 , 111,1 , 1,3 , 22,6 , 11,15 , 19,19 , 44,4 , 6,1 , 2,2,00:03:22,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/2d1f8ee74824f983
144,Jason Saggo,1,58%,37%,0,7,1,29 , 50,45 , 77,6 , 16,21 , 38,3 , 5,5 , 7,14 , 29,4 , 5,11 , 16,Paul Felder,0,60%,100%,0,1,0,51 , 84,72 , 109,1 , 1,44 , 77,4 , 4,3 , 3,12 , 26,15 , 21,24 , 37,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/4e981b587c1012dd
145,Paddy Holohan,0,57%,50%,0,4,0,26 , 45,55 , 76,3 , 6,13 , 30,5 , 7,8 , 8,17 , 34,1 , 2,8 , 9,Chris Kelades,0,58%,40%,1,5,0,50 , 85,88 , 128,2 , 5,30 , 62,15 , 17,5 , 6,9 , 28,15 , 16,26 , 41,3,00:05:00,3 Rnd (5-5-5),Cyril Desjardins,http://ufcstats.com/fight-details/17bb1e62772ac5af
146,Albert Tumenov,2,33%,0%,0,0,0,4 , 12,4 , 12,0 , 0,4 , 12,0 , 0,0 , 0,2 , 7,0 , 0,2 , 5,Matt Dwyer,0,0%,0%,0,0,0,0 , 6,0 , 6,0 , 0,0 , 5,0 , 1,0 , 0,0 , 6,0 , 0,0 , 0,1,00:01:03,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/4664432c0d592411
147,Pedro Munhoz,0,100%,0%,1,0,0,2 , 2,2 , 2,0 , 0,0 , 0,0 , 0,2 , 2,2 , 2,0 , 0,0 , 0,Jerrod Sanders,0,50%,0%,0,0,0,1 , 2,1 , 2,0 , 1,0 , 1,0 , 0,1 , 1,1 , 2,0 , 0,0 , 0,1,00:00:39,3 Rnd (5-5-5),Brad Jardine,http://ufcstats.com/fight-details/1cad3dc6d7eccdfb
148,Gunnar Nelson,0,49%,25%,0,0,0,53 , 107,54 , 108,1 , 4,39 , 87,12 , 16,2 , 4,49 , 103,4 , 4,0 , 0,Rick Story,1,53%,100%,0,0,0,168 , 315,211 , 360,1 , 1,81 , 211,58 , 73,29 , 31,137 , 270,24 , 33,7 , 12,5,00:05:00,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/da26301ae3e7a9b1
149,Akira Corassani,0,37%,0%,0,0,0,11 , 29,11 , 29,0 , 0,8 , 23,1 , 1,2 , 5,10 , 26,1 , 3,0 , 0,Max Holloway,1,60%,0%,0,0,0,31 , 51,38 , 62,0 , 0,25 , 42,4 , 6,2 , 3,20 , 36,4 , 6,7 , 9,1,00:03:11,3 Rnd (5-5-5),Kristian Hacklou,http://ufcstats.com/fight-details/ca16e203eb2bde60
150,Ilir Latifi,0,33%,0%,0,0,0,2 , 6,2 , 6,0 , 0,2 , 6,0 , 0,0 , 0,2 , 6,0 , 0,0 , 0,Jan Blachowicz,0,65%,0%,0,0,0,13 , 20,14 , 21,0 , 0,9 , 15,1 , 2,3 , 3,6 , 12,0 , 0,7 , 8,1,00:01:58,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/699a70c8fb3c0273
151,Niklas Backstrom,0,58%,0%,0,0,0,7 , 12,7 , 12,0 , 0,4 , 9,0 , 0,3 , 3,5 , 10,2 , 2,0 , 0,Mike Wilkinson,1,40%,0%,0,0,0,6 , 15,7 , 16,0 , 1,4 , 12,0 , 1,2 , 2,3 , 10,0 , 0,3 , 5,1,00:01:19,3 Rnd (5-5-5),Bobby Rehman,http://ufcstats.com/fight-details/5ed0027812582ad9
152,Magnus Cedenblad,0,67%,50%,0,1,0,23 , 34,179 , 193,3 , 6,10 , 19,5 , 7,8 , 8,10 , 18,11 , 13,2 , 3,Scott Askham,1,82%,0%,0,0,0,42 , 51,86 , 95,0 , 1,16 , 22,12 , 14,14 , 15,16 , 23,24 , 26,2 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/5563d6de0b4c4d65
153,Nico Musoke,0,44%,0%,0,0,0,70 , 156,97 , 183,0 , 4,41 , 126,15 , 16,14 , 14,53 , 135,17 , 21,0 , 0,Alexander Yakovlev,0,41%,0%,0,0,0,44 , 107,44 , 107,0 , 9,24 , 83,11 , 15,9 , 9,43 , 106,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/562d3261ca7bdf01
154,Dennis Siver,0,38%,100%,1,15,2,33 , 86,109 , 171,3 , 3,22 , 71,4 , 7,7 , 8,31 , 84,0 , 0,2 , 2,Charles Rosa,0,24%,50%,1,1,3,22 , 91,29 , 99,2 , 4,15 , 73,2 , 8,5 , 10,22 , 89,0 , 0,0 , 2,3,00:05:00,3 Rnd (5-5-5),Kristian Hacklou,http://ufcstats.com/fight-details/24ac3d1bee1610ef
155,Cathal Pendred,0,53%,7%,0,1,0,55 , 103,58 , 106,1 , 14,14 , 58,12 , 14,29 , 31,48 , 96,7 , 7,0 , 0,Gasan Umalatov,0,39%,0%,0,0,0,38 , 97,54 , 116,0 , 1,28 , 81,4 , 9,6 , 7,35 , 91,3 , 4,0 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/63e21ff20866b8fb
156,Tor Troeng,0,31%,0%,0,0,0,15 , 47,26 , 60,0 , 19,6 , 37,4 , 5,5 , 5,6 , 36,9 , 11,0 , 0,Krzysztof Jotko,0,75%,50%,0,0,0,74 , 98,132 , 159,1 , 2,30 , 53,31 , 32,13 , 13,18 , 36,52 , 57,4 , 5,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/6c62796d9b7e94a0
157,Mairbek Taisumov,1,90%,0%,0,0,0,9 , 10,9 , 10,0 , 0,8 , 9,0 , 0,1 , 1,6 , 7,0 , 0,3 , 3,Marcin Bandel,0,42%,0%,0,0,0,3 , 7,3 , 7,0 , 0,3 , 7,0 , 0,0 , 0,3 , 7,0 , 0,0 , 0,1,00:01:01,3 Rnd (5-5-5),Kristian Hacklou,http://ufcstats.com/fight-details/23692b9936363da3
158,Zubaira Tukhugov,0,59%,0%,0,0,0,40 , 67,43 , 70,0 , 0,34 , 60,5 , 6,1 , 1,27 , 52,8 , 9,5 , 6,Ernest Chavez,0,40%,0%,0,0,0,12 , 30,12 , 30,0 , 0,9 , 24,0 , 1,3 , 5,12 , 30,0 , 0,0 , 0,1,00:04:21,3 Rnd (5-5-5),Bobby Rehman,http://ufcstats.com/fight-details/75a88258eb967e0c
159,Demetrious Johnson,0,62%,100%,2,4,0,27 , 43,47 , 66,1 , 1,12 , 24,13 , 15,2 , 4,7 , 18,10 , 11,10 , 14,Chris Cariaso,0,22%,0%,0,0,0,6 , 27,13 , 35,0 , 1,1 , 19,2 , 3,3 , 5,4 , 25,2 , 2,0 , 0,2,00:02:29,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/79c2461046e17eba
160,Donald Cerrone,1,53%,0%,0,1,0,88 , 166,101 , 182,0 , 2,34 , 104,28 , 35,26 , 27,65 , 132,17 , 23,6 , 11,Eddie Alvarez,0,34%,0%,0,0,0,48 , 138,64 , 157,0 , 5,36 , 111,10 , 24,2 , 3,34 , 114,14 , 24,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/64eb4ae171613218
161,Dustin Poirier,0,52%,0%,0,0,0,10 , 19,10 , 19,0 , 0,3 , 11,0 , 0,7 , 8,10 , 19,0 , 0,0 , 0,Conor McGregor,1,31%,0%,0,0,0,9 , 29,9 , 29,0 , 0,8 , 25,1 , 4,0 , 0,5 , 25,0 , 0,4 , 4,1,00:01:46,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/6bcea00473e43a59
162,Tim Kennedy,0,34%,0%,1,0,0,30 , 86,32 , 88,0 , 6,17 , 58,9 , 21,4 , 7,21 , 71,9 , 15,0 , 0,Yoel Romero,2,48%,75%,0,1,0,39 , 80,51 , 93,3 , 4,28 , 62,3 , 6,8 , 12,25 , 58,5 , 8,9 , 14,3,00:00:58,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/3e3db8c37096c260
163,Cat Zingano,0,66%,100%,3,5,0,40 , 60,93 , 116,3 , 3,31 , 49,7 , 9,2 , 2,1 , 5,7 , 8,32 , 47,Amanda Nunes,0,59%,50%,0,1,0,22 , 37,36 , 54,1 , 2,19 , 34,1 , 1,2 , 2,1 , 2,1 , 3,20 , 32,3,00:01:21,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/b1b82605646eb850
164,Dominick Cruz,0,74%,100%,0,1,0,26 , 35,26 , 35,2 , 2,26 , 35,0 , 0,0 , 0,4 , 9,0 , 0,22 , 26,Takeya Mizugaki,0,20%,0%,0,0,0,2 , 10,3 , 11,0 , 0,2 , 9,0 , 1,0 , 0,2 , 10,0 , 0,0 , 0,1,00:01:01,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/72656e864ca1c972
165,Jorge Masvidal,1,43%,50%,0,2,1,69 , 157,85 , 176,2 , 4,42 , 119,23 , 29,4 , 9,54 , 139,13 , 16,2 , 2,James Krause,0,40%,0%,0,0,0,58 , 145,61 , 148,0 , 5,44 , 117,8 , 18,6 , 10,57 , 142,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/65f4d4f44e6e73f7
166,Patrick Cote,0,43%,0%,0,0,0,53 , 123,55 , 125,0 , 8,9 , 52,8 , 26,36 , 45,41 , 109,12 , 14,0 , 0,Stephen Thompson,1,47%,0%,0,0,0,64 , 134,67 , 138,0 , 0,46 , 109,9 , 16,9 , 9,52 , 116,8 , 9,4 , 9,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/fceab09944a65840
167,John Howard,0,63%,50%,0,2,0,42 , 66,97 , 128,2 , 4,19 , 40,8 , 10,15 , 16,26 , 40,16 , 26,0 , 0,Brian Ebersole,0,52%,20%,0,2,1,49 , 94,104 , 156,1 , 5,21 , 53,7 , 14,21 , 27,32 , 72,13 , 18,4 , 4,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/fc45644c62643c71
168,Jon Tuck,0,37%,0%,2,0,0,30 , 80,68 , 125,0 , 0,13 , 60,10 , 13,7 , 7,20 , 61,7 , 14,3 , 5,Kevin Lee,0,47%,44%,0,3,0,74 , 157,100 , 190,4 , 9,53 , 131,21 , 26,0 , 0,24 , 84,19 , 27,31 , 46,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/9c0721bd410e7a0e
169,Manvel Gamburyan,0,21%,33%,1,0,0,11 , 52,20 , 63,2 , 6,5 , 43,2 , 4,4 , 5,8 , 43,3 , 8,0 , 1,Cody Gibson,1,41%,50%,0,3,0,49 , 118,61 , 131,1 , 2,35 , 103,11 , 12,3 , 3,28 , 86,17 , 25,4 , 7,2,00:04:56,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/a49706a6edb0c5c3
170,Mark Hunt,1,35%,0%,0,0,0,32 , 91,32 , 91,0 , 0,28 , 85,3 , 5,1 , 1,28 , 85,4 , 6,0 , 0,Roy Nelson,0,33%,16%,0,1,0,20 , 60,20 , 60,1 , 6,16 , 54,2 , 3,2 , 3,20 , 60,0 , 0,0 , 0,2,00:03:00,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/ef3c1a2ac6510d26
171,Myles Jury,1,43%,0%,0,0,0,10 , 23,10 , 23,0 , 1,7 , 17,1 , 4,2 , 2,4 , 15,0 , 0,6 , 8,Takanori Gomi,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 0,0 , 3,1 , 1,0 , 0,1 , 4,0 , 0,0 , 0,1,00:01:32,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/5ff0c4c6006f0873
172,Yoshihiro Akiyama,0,47%,40%,0,3,0,57 , 119,94 , 165,2 , 5,51 , 113,6 , 6,0 , 0,26 , 60,0 , 1,31 , 58,Amir Sadollah,0,41%,0%,0,0,0,42 , 101,63 , 124,0 , 0,24 , 77,4 , 5,14 , 19,31 , 84,6 , 8,5 , 9,3,00:05:00,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/1e797ccd275a98d0
173,Miesha Tate,0,47%,25%,0,0,0,55 , 116,88 , 150,1 , 4,33 , 87,18 , 24,4 , 5,28 , 79,25 , 33,2 , 4,Rin Nakai,0,34%,15%,0,2,0,16 , 47,52 , 86,3 , 19,7 , 28,6 , 16,3 , 3,7 , 24,9 , 21,0 , 2,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/36d9d7e331e6b589
174,Kiichi Kunimoto,0,39%,10%,0,1,0,36 , 92,62 , 128,1 , 10,16 , 70,14 , 16,6 , 6,20 , 72,14 , 18,2 , 2,Richard Walsh,2,56%,0%,0,0,0,59 , 105,96 , 142,0 , 0,31 , 70,10 , 16,18 , 19,41 , 80,14 , 21,4 , 4,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/26cd506de4221057
175,Kyoji Horiguchi,0,72%,0%,0,1,0,31 , 43,49 , 62,0 , 0,22 , 34,9 , 9,0 , 0,11 , 15,11 , 17,9 , 11,Jon Delos Reyes,0,52%,0%,0,0,0,13 , 25,18 , 30,0 , 0,4 , 16,4 , 4,5 , 5,6 , 16,7 , 9,0 , 0,1,00:03:48,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/c2a36e996bba3a4a
176,Alex Caceres,0,30%,0%,0,0,1,24 , 78,33 , 87,0 , 0,14 , 60,5 , 11,5 , 7,20 , 72,4 , 6,0 , 0,Masanori Kanehara,0,46%,50%,2,1,0,32 , 69,102 , 145,2 , 4,29 , 62,0 , 3,3 , 4,20 , 54,11 , 14,1 , 1,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/b516beb27416e492
177,Katsunori Kikuno,0,41%,100%,1,0,0,32 , 78,33 , 79,1 , 1,20 , 60,3 , 8,9 , 10,30 , 74,2 , 4,0 , 0,Sam Sicilia,0,39%,0%,0,0,0,36 , 91,37 , 92,0 , 0,18 , 64,7 , 12,11 , 15,27 , 79,9 , 12,0 , 0,2,00:01:38,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/7690e946d9d81f51
178,Hyun Gyu Lim,1,76%,0%,0,0,0,10 , 13,15 , 18,0 , 0,10 , 13,0 , 0,0 , 0,0 , 3,3 , 3,7 , 7,Takenori Sato,0,33%,0%,0,0,0,1 , 3,2 , 4,0 , 2,0 , 0,0 , 1,1 , 2,1 , 3,0 , 0,0 , 0,1,00:01:18,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/de2dad48d95305d7
179,Michinori Tanaka,0,36%,33%,0,4,4,22 , 61,39 , 81,3 , 9,20 , 58,2 , 3,0 , 0,9 , 44,2 , 2,11 , 15,Kyung Ho Kang,0,31%,0%,2,10,1,21 , 66,42 , 89,0 , 0,15 , 56,3 , 4,3 , 6,16 , 61,2 , 2,3 , 3,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/a4398b9257a93d78
180,Kazuki Tokudome,0,41%,25%,0,1,0,12 , 29,13 , 30,1 , 4,10 , 27,0 , 0,2 , 2,9 , 26,2 , 2,1 , 1,Johnny Case,1,17%,0%,0,0,0,13 , 73,20 , 80,0 , 1,11 , 67,0 , 2,2 , 4,11 , 69,1 , 3,1 , 1,2,00:02:34,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/3dd55cca2358a511
181,Maximo Blanco,0,55%,23%,0,1,0,132 , 240,137 , 246,3 , 13,128 , 232,4 , 8,0 , 0,109 , 198,22 , 41,1 , 1,Dan Hooker,0,41%,0%,0,0,0,99 , 236,116 , 253,0 , 0,75 , 201,19 , 27,5 , 8,66 , 174,33 , 62,0 , 0,3,00:05:00,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/284e05afc9479620
182,Antonio Silva,0,46%,0%,0,0,0,6 , 13,6 , 13,0 , 0,2 , 7,2 , 3,2 , 3,5 , 11,1 , 2,0 , 0,Andrei Arlovski,1,39%,0%,0,0,0,13 , 33,14 , 34,0 , 0,8 , 27,4 , 5,1 , 1,8 , 26,1 , 3,4 , 4,1,00:02:59,5 Rnd (5-5-5-5-5),Jerin Valel,http://ufcstats.com/fight-details/61c9bbeb2806534b
183,Gleison Tibau,0,40%,45%,0,0,0,30 , 74,41 , 89,5 , 11,22 , 61,4 , 9,4 , 4,20 , 60,10 , 14,0 , 0,Piotr Hallmann,0,46%,0%,0,0,0,52 , 113,86 , 148,0 , 0,11 , 48,28 , 46,13 , 19,23 , 62,29 , 51,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/246f38c7855a6400
184,Leonardo Santos,0,36%,50%,0,6,0,36 , 98,66 , 132,2 , 4,23 , 75,7 , 17,6 , 6,20 , 79,1 , 3,15 , 16,Efrain Escudero,1,42%,0%,0,0,0,43 , 101,77 , 143,0 , 0,27 , 80,6 , 11,10 , 10,37 , 92,4 , 5,2 , 4,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/72d2ab073f4120a4
185,Santiago Ponzinibbio,1,38%,0%,0,0,0,10 , 26,10 , 26,0 , 0,10 , 24,0 , 2,0 , 0,9 , 23,0 , 1,1 , 2,Wendell Oliveira,0,33%,0%,0,0,0,8 , 24,8 , 24,0 , 0,4 , 20,0 , 0,4 , 4,8 , 24,0 , 0,0 , 0,1,00:01:20,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/033e4538b9014f91
186,Iuri Alcantara,0,51%,50%,0,3,0,27 , 52,59 , 88,2 , 4,11 , 29,16 , 23,0 , 0,19 , 42,3 , 3,5 , 7,Russell Doane,0,34%,50%,0,1,1,14 , 41,98 , 139,6 , 12,13 , 40,1 , 1,0 , 0,2 , 18,1 , 2,11 , 21,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/36c2ce10809f17b3
187,Jessica Andrade,0,79%,100%,2,6,0,19 , 24,44 , 52,1 , 1,14 , 19,5 , 5,0 , 0,1 , 4,0 , 0,18 , 20,Larissa Pacheco,0,46%,0%,0,0,0,6 , 13,11 , 18,0 , 1,5 , 12,1 , 1,0 , 0,3 , 8,1 , 1,2 , 4,1,00:04:33,3 Rnd (5-5-5),Fernando Yamasaki,http://ufcstats.com/fight-details/2798c746fe93502a
188,Godofredo Pepey,0,40%,0%,2,0,1,8 , 20,9 , 21,0 , 0,8 , 18,0 , 1,0 , 1,3 , 15,0 , 0,5 , 5,Dashon Johnson,0,63%,50%,0,0,0,7 , 11,11 , 15,1 , 2,4 , 8,2 , 2,1 , 1,3 , 7,1 , 1,3 , 3,1,00:04:29,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/7580c93fec606442
189,Igor Araujo,0,40%,28%,0,0,0,8 , 20,8 , 20,2 , 7,2 , 10,2 , 5,4 , 5,7 , 19,1 , 1,0 , 0,George Sullivan,0,68%,50%,0,3,0,43 , 63,111 , 137,1 , 2,32 , 52,8 , 8,3 , 3,5 , 24,2 , 2,36 , 37,2,00:02:31,3 Rnd (5-5-5),Fernando Yamasaki,http://ufcstats.com/fight-details/ebb9eeac1faf73ed
