,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
183,Scott Holtzman,1,54%,50%,0,1,2,104 , 190,109 , 198,2 , 4,70 , 136,8 , 22,26 , 32,64 , 127,4 , 6,36 , 57,Michael McBride,0,48%,50%,2,1,1,83 , 172,140 , 236,3 , 6,50 , 127,19 , 29,14 , 16,73 , 149,3 , 8,7 , 15,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/cf18911df2052826
184,Jessica Penne,0,38%,50%,0,1,0,69 , 178,71 , 181,1 , 2,37 , 136,31 , 40,1 , 2,55 , 159,14 , 19,0 , 0,Danielle Taylor,0,40%,0%,0,0,0,72 , 176,76 , 182,0 , 0,43 , 141,11 , 14,18 , 21,67 , 167,5 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/c0c587cb52de929b
185,Alexis Davis,0,41%,0%,2,2,1,51 , 123,115 , 192,0 , 0,21 , 88,17 , 21,13 , 14,35 , 104,9 , 9,7 , 10,Cindy Dandois,0,32%,55%,0,0,0,47 , 146,100 , 212,5 , 9,34 , 125,6 , 8,7 , 13,28 , 114,8 , 18,11 , 14,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/f313eae425b7c539
186,Bryan Barberena,1,62%,0%,0,0,0,28 , 45,28 , 45,0 , 0,22 , 36,1 , 1,5 , 8,16 , 29,6 , 9,6 , 7,Joe Proctor,0,34%,0%,0,0,0,8 , 23,8 , 23,0 , 0,4 , 16,2 , 5,2 , 2,8 , 23,0 , 0,0 , 0,1,00:03:30,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/7d4e11c2a9485320
187,Hector Sandoval,0,64%,37%,0,0,0,32 , 50,52 , 70,3 , 8,22 , 37,6 , 7,4 , 6,5 , 13,17 , 25,10 , 12,Matt Schnell,0,40%,100%,1,2,0,16 , 40,27 , 52,1 , 1,8 , 29,4 , 6,4 , 5,6 , 24,10 , 15,0 , 1,1,00:04:24,3 Rnd (5-5-5),Josh Ward,http://ufcstats.com/fight-details/6ccfbe3a7c5aa55e
188,Demetrious Johnson,0,58%,50%,1,3,0,108 , 186,135 , 216,1 , 2,81 , 154,16 , 20,11 , 12,72 , 136,8 , 16,28 , 34,Wilson Reis,0,9%,0%,0,0,0,16 , 168,18 , 170,0 , 6,2 , 139,2 , 14,12 , 15,16 , 167,0 , 1,0 , 0,3,00:04:49,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/f63961f9d14bc33d
189,Rose Namajunas,1,65%,100%,1,3,1,47 , 72,56 , 86,1 , 1,42 , 63,3 , 5,2 , 4,9 , 28,5 , 5,33 , 39,Michelle Waterson,0,66%,100%,0,0,0,22 , 33,31 , 44,1 , 1,5 , 14,4 , 5,13 , 14,19 , 30,2 , 2,1 , 1,2,00:02:47,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e52318719d839d2d
190,Jacare Souza,0,25%,33%,0,1,0,9 , 36,13 , 40,1 , 3,6 , 31,3 , 5,0 , 0,6 , 32,3 , 4,0 , 0,Robert Whittaker,1,50%,0%,0,0,0,55 , 110,57 , 112,0 , 0,47 , 97,7 , 12,1 , 1,40 , 85,1 , 4,14 , 21,2,00:03:28,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/0459297e86a14981
191,Jeremy Stephens,0,27%,0%,0,0,0,56 , 207,73 , 224,0 , 1,28 , 168,7 , 10,21 , 29,53 , 201,3 , 6,0 , 0,Renato Moicano,0,60%,40%,0,1,0,70 , 116,76 , 123,2 , 5,39 , 78,3 , 5,28 , 33,66 , 110,1 , 3,3 , 3,3,00:05:00,3 Rnd (5-5-5),Mike England,http://ufcstats.com/fight-details/d764ef3e078c96c8
192,Alexander Volkov,0,67%,0%,0,0,0,122 , 182,125 , 185,0 , 0,77 , 132,29 , 34,16 , 16,105 , 157,17 , 25,0 , 0,Roy Nelson,0,47%,12%,0,2,0,32 , 67,40 , 75,1 , 8,18 , 52,9 , 9,5 , 6,25 , 58,6 , 7,1 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/b0552b065ca7f401
193,Patrick Williams,0,50%,50%,0,0,0,37 , 73,42 , 80,2 , 4,20 , 53,11 , 14,6 , 6,21 , 48,15 , 24,1 , 1,Tom Duquesnoy,2,73%,0%,0,0,0,36 , 49,36 , 49,0 , 0,16 , 28,14 , 15,6 , 6,18 , 26,17 , 20,1 , 3,2,00:00:28,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/20be16a1db95156c
194,Bobby Green,0,52%,0%,0,0,0,75 , 143,104 , 176,0 , 6,14 , 71,27 , 33,34 , 39,60 , 124,15 , 19,0 , 0,Rashid Magomedov,0,39%,0%,0,0,0,75 , 189,88 , 202,0 , 1,43 , 140,28 , 41,4 , 8,69 , 180,5 , 8,1 , 1,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/f24c296256faeff2
195,Louis Smolka,0,42%,25%,2,5,4,41 , 97,47 , 105,1 , 4,35 , 89,4 , 6,2 , 2,27 , 74,3 , 7,11 , 16,Tim Elliott,0,62%,85%,1,14,3,57 , 91,98 , 136,12 , 14,34 , 64,15 , 18,8 , 9,30 , 55,12 , 18,15 , 18,3,00:05:00,3 Rnd (5-5-5),Mike England,http://ufcstats.com/fight-details/41cef92a01e7ff3c
196,Aljamain Sterling,0,51%,33%,0,0,0,83 , 161,162 , 246,2 , 6,28 , 90,46 , 55,9 , 16,53 , 117,10 , 12,20 , 32,Augusto Mendes,1,32%,0%,0,0,1,30 , 91,76 , 145,0 , 3,16 , 73,7 , 11,7 , 7,24 , 84,4 , 4,2 , 3,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/677e98ae5834ba70
197,Devin Clark,0,64%,57%,0,6,0,68 , 105,159 , 207,4 , 7,42 , 76,17 , 19,9 , 10,20 , 50,11 , 15,37 , 40,Jake Collier,0,50%,0%,1,0,0,36 , 72,52 , 91,0 , 2,17 , 48,11 , 15,8 , 9,15 , 43,20 , 28,1 , 1,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/4291b38643547fa7
198,Anthony Smith,1,49%,0%,0,1,1,49 , 100,58 , 111,0 , 1,33 , 84,12 , 12,4 , 4,35 , 85,8 , 9,6 , 6,Andrew Sanchez,0,60%,40%,0,3,0,63 , 104,104 , 151,4 , 10,48 , 84,7 , 12,8 , 8,36 , 75,3 , 5,24 , 24,3,00:03:52,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/0673d8ab0add7a05
199,Zak Cummings,0,34%,0%,2,0,0,25 , 72,25 , 72,0 , 0,20 , 66,2 , 3,3 , 3,21 , 68,2 , 2,2 , 2,Nathan Coy,0,56%,100%,0,0,0,23 , 41,23 , 41,1 , 1,13 , 29,7 , 8,3 , 4,22 , 40,1 , 1,0 , 0,1,00:04:21,3 Rnd (5-5-5),Mike England,http://ufcstats.com/fight-details/2a0d4dd0997bd712
200,Ashlee Evans-Smith,0,35%,0%,0,0,0,68 , 189,100 , 228,0 , 5,20 , 132,17 , 22,31 , 35,52 , 168,16 , 21,0 , 0,Ketlen Vieira,0,30%,20%,0,1,0,71 , 235,89 , 256,1 , 5,56 , 218,11 , 13,4 , 4,57 , 217,13 , 17,1 , 1,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/94ce682e4a3e556a
201,Daniel Cormier,0,87%,50%,1,1,0,36 , 41,85 , 97,1 , 2,29 , 34,4 , 4,3 , 3,1 , 5,21 , 22,14 , 14,Anthony Johnson,0,61%,33%,0,0,0,22 , 36,22 , 36,1 , 3,6 , 18,8 , 10,8 , 8,12 , 25,10 , 11,0 , 0,2,00:03:37,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/ea8eaf881d38713e
202,Chris Weidman,0,44%,66%,1,2,0,13 , 29,18 , 34,4 , 6,9 , 25,3 , 3,1 , 1,13 , 28,0 , 0,0 , 1,Gegard Mousasi,0,52%,0%,0,0,0,49 , 93,55 , 99,0 , 1,34 , 76,5 , 6,10 , 11,32 , 71,15 , 20,2 , 2,2,00:03:13,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/87a969d51de6e179
203,Cynthia Calvillo,0,29%,100%,3,4,0,50 , 169,65 , 188,1 , 1,26 , 140,16 , 21,8 , 8,48 , 167,1 , 1,1 , 1,Pearl Gonzalez,0,33%,66%,1,2,0,37 , 112,43 , 118,2 , 3,28 , 101,2 , 4,7 , 7,34 , 109,2 , 2,1 , 1,3,00:03:45,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/687d973d71e068dc
204,Thiago Alves,2,50%,100%,0,3,0,79 , 157,103 , 182,1 , 1,44 , 115,8 , 11,27 , 31,54 , 120,9 , 15,16 , 22,Patrick Cote,0,33%,0%,0,0,0,44 , 131,51 , 140,0 , 1,27 , 103,9 , 13,8 , 15,38 , 121,6 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/a68672f66e12a3c2
205,Will Brooks,0,80%,0%,0,0,0,4 , 5,8 , 9,0 , 0,1 , 2,2 , 2,1 , 1,4 , 5,0 , 0,0 , 0,Charles Oliveira,0,42%,100%,1,1,0,3 , 7,3 , 7,2 , 2,0 , 2,1 , 2,2 , 3,2 , 6,1 , 1,0 , 0,1,00:02:30,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/56c7c59c9bb3b610
206,Myles Jury,0,69%,100%,0,2,0,36 , 52,44 , 62,1 , 1,36 , 51,0 , 1,0 , 0,1 , 5,0 , 0,35 , 47,Mike de la Torre,0,0%,0%,0,0,0,0 , 3,2 , 5,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,1,00:03:30,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/23ba0218f9f65e33
207,Kamaru Usman,1,52%,25%,0,2,0,90 , 171,117 , 200,2 , 8,49 , 120,23 , 31,18 , 20,45 , 107,6 , 10,39 , 54,Sean Strickland,0,26%,0%,0,0,0,27 , 103,30 , 108,0 , 0,25 , 101,1 , 1,1 , 1,26 , 101,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/b2c1f9bdd5d3073d
208,Shane Burgos,1,46%,0%,0,0,0,77 , 167,98 , 190,0 , 0,55 , 133,13 , 23,9 , 11,66 , 153,9 , 12,2 , 2,Charles Rosa,0,32%,14%,0,0,0,86 , 261,86 , 261,1 , 7,46 , 190,6 , 22,34 , 49,85 , 256,1 , 5,0 , 0,3,00:01:59,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/ddb015ac5c067aa9
209,Patrick Cummins,0,60%,30%,0,1,0,73 , 121,109 , 162,3 , 10,62 , 109,10 , 11,1 , 1,23 , 59,17 , 21,33 , 41,Jan Blachowicz,1,53%,50%,0,0,0,53 , 99,68 , 115,1 , 2,43 , 88,9 , 10,1 , 1,37 , 77,11 , 15,5 , 7,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/e7ad1c3a763c7cae
210,Gregor Gillespie,1,66%,0%,0,1,0,8 , 12,9 , 13,0 , 0,7 , 11,0 , 0,1 , 1,4 , 7,0 , 0,4 , 5,Andrew Holbrook,0,44%,0%,0,0,0,4 , 9,4 , 9,0 , 0,3 , 8,1 , 1,0 , 0,4 , 9,0 , 0,0 , 0,1,00:00:21,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/8b4eeaa048361ba3
211,Josh Emmett,0,28%,0%,0,0,0,41 , 142,43 , 144,0 , 1,13 , 99,10 , 20,18 , 23,41 , 142,0 , 0,0 , 0,Desmond Green,0,45%,50%,0,0,0,57 , 124,66 , 135,1 , 2,51 , 113,2 , 5,4 , 6,54 , 121,0 , 0,3 , 3,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/97b7638c592a95a9
212,Katlyn Chookagian,0,38%,0%,0,0,0,105 , 273,106 , 274,0 , 11,47 , 185,27 , 51,31 , 37,100 , 263,5 , 10,0 , 0,Irene Aldana,0,37%,0%,0,0,0,84 , 223,85 , 224,0 , 0,47 , 169,9 , 14,28 , 40,78 , 211,6 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/2464a75ee75dbf2f
213,Jenel Lausa,0,32%,0%,0,0,0,10 , 31,31 , 56,0 , 0,7 , 26,2 , 4,1 , 1,7 , 28,0 , 0,3 , 3,Magomed Bibulatov,0,44%,28%,0,9,0,51 , 115,94 , 165,2 , 7,36 , 89,10 , 19,5 , 7,16 , 58,4 , 7,31 , 50,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/c4da9ec26a924a7d
214,Jimi Manuwa,1,46%,0%,0,0,0,6 , 13,6 , 13,0 , 0,5 , 11,0 , 1,1 , 1,6 , 13,0 , 0,0 , 0,Corey Anderson,0,22%,0%,0,0,0,6 , 27,6 , 27,0 , 3,4 , 24,0 , 1,2 , 2,5 , 26,1 , 1,0 , 0,1,00:03:05,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/00be3852000f8fe9
215,Gunnar Nelson,0,44%,50%,1,5,0,8 , 18,17 , 28,1 , 2,7 , 16,1 , 2,0 , 0,3 , 13,1 , 1,4 , 4,Alan Jouban,0,51%,0%,0,0,0,17 , 33,17 , 33,0 , 0,6 , 17,2 , 7,9 , 9,17 , 33,0 , 0,0 , 0,2,00:00:46,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7e6f91cbf8e93210
216,Brad Pickett,0,45%,50%,0,2,0,51 , 113,65 , 132,2 , 4,42 , 93,4 , 7,5 , 13,38 , 100,1 , 1,12 , 12,Marlon Vera,1,46%,0%,0,0,0,67 , 143,72 , 149,0 , 0,39 , 96,9 , 24,19 , 23,59 , 131,5 , 8,3 , 4,3,00:03:50,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/1e5c66d12761d4fe
217,Arnold Allen,0,43%,50%,1,6,0,32 , 74,75 , 118,3 , 6,27 , 64,5 , 8,0 , 2,16 , 48,2 , 7,14 , 19,Makwan Amirkhani,0,36%,33%,3,3,1,17 , 46,32 , 65,4 , 12,15 , 41,2 , 5,0 , 0,13 , 41,0 , 1,4 , 4,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/7ec86f2af631344f
218,Joe Duffy,0,31%,0%,0,2,1,51 , 161,61 , 172,0 , 0,39 , 143,9 , 14,3 , 4,43 , 152,1 , 1,7 , 8,Reza Madadi,0,44%,16%,0,0,0,28 , 63,34 , 71,2 , 12,20 , 50,7 , 9,1 , 4,22 , 56,5 , 6,1 , 1,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/55f727e00553035d
219,Darren Stewart,0,42%,20%,0,0,0,31 , 73,55 , 102,1 , 5,13 , 47,7 , 9,11 , 17,16 , 50,14 , 20,1 , 3,Francimar Barroso,0,45%,58%,0,0,0,28 , 62,46 , 82,7 , 12,14 , 45,8 , 10,6 , 7,17 , 41,10 , 18,1 , 3,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/c365a488a8de3c89
220,Daniel Omielanczuk,0,58%,0%,0,0,0,54 , 93,94 , 136,0 , 2,25 , 61,19 , 21,10 , 11,35 , 71,19 , 22,0 , 0,Tim Johnson,0,50%,20%,0,1,0,52 , 104,102 , 168,1 , 5,29 , 73,4 , 6,19 , 25,21 , 62,26 , 35,5 , 7,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/f99ee57f75b20b69
221,Leon Edwards,0,51%,25%,0,1,0,53 , 102,77 , 135,3 , 12,38 , 81,12 , 17,3 , 4,44 , 86,8 , 12,1 , 4,Vicente Luque,0,54%,28%,0,3,0,24 , 44,44 , 64,2 , 7,13 , 30,7 , 9,4 , 5,21 , 41,2 , 2,1 , 1,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/88ce808e4e604180
222,Marc Diakiese,1,85%,0%,0,0,0,6 , 7,6 , 7,0 , 0,2 , 3,2 , 2,2 , 2,6 , 7,0 , 0,0 , 0,Teemu Packalen,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1,00:00:30,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/eee7f546c126ee8b
223,Bradley Scott,1,41%,0%,0,0,0,72 , 175,74 , 177,0 , 0,42 , 126,12 , 21,18 , 28,65 , 166,5 , 7,2 , 2,Scott Askham,0,44%,33%,0,1,0,86 , 195,86 , 195,1 , 3,54 , 149,21 , 32,11 , 14,84 , 191,2 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/794b63b4c1e1e789
224,Lina Lansberg,0,55%,14%,0,0,0,80 , 144,96 , 162,1 , 7,42 , 96,26 , 35,12 , 13,45 , 98,30 , 41,5 , 5,Lucie Pudilova,0,48%,0%,0,0,0,99 , 204,163 , 277,0 , 2,77 , 177,20 , 25,2 , 2,68 , 168,30 , 35,1 , 1,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/0bb419537705fb04
225,Vitor Belfort,0,35%,0%,0,0,0,10 , 28,10 , 28,0 , 0,5 , 22,5 , 6,0 , 0,10 , 28,0 , 0,0 , 0,Kelvin Gastelum,2,53%,0%,0,1,0,26 , 49,26 , 49,0 , 0,25 , 48,0 , 0,1 , 1,13 , 31,0 , 0,13 , 18,1,00:03:52,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/58450502a93454c8
226,Mauricio Rua,2,54%,66%,0,0,0,94 , 173,94 , 174,2 , 3,68 , 140,16 , 20,10 , 13,94 , 171,0 , 2,0 , 0,Gian Villante,0,36%,0%,0,0,0,55 , 151,55 , 151,0 , 1,48 , 143,3 , 4,4 , 4,55 , 151,0 , 0,0 , 0,3,00:00:59,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/34524408fb4d6752
227,Edson Barboza,1,36%,0%,0,0,0,30 , 82,31 , 83,0 , 0,13 , 61,13 , 17,4 , 4,29 , 81,0 , 0,1 , 1,Beneil Dariush,0,42%,0%,0,0,0,51 , 121,51 , 121,0 , 2,31 , 94,10 , 15,10 , 12,48 , 116,3 , 5,0 , 0,2,00:03:35,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/b47e4f0982938e5b
228,Jussier Formiga,0,48%,0%,0,1,0,30 , 62,44 , 77,0 , 3,14 , 44,8 , 9,8 , 9,23 , 53,7 , 8,0 , 1,Ray Borg,0,40%,0%,0,1,1,36 , 88,53 , 105,0 , 6,22 , 68,12 , 17,2 , 3,7 , 50,14 , 21,15 , 17,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/74d4e37b97866514
229,Bethe Correia,0,45%,50%,0,1,0,43 , 95,68 , 128,2 , 4,20 , 67,15 , 20,8 , 8,40 , 89,1 , 2,2 , 4,Marion Reneau,0,56%,0%,0,4,0,75 , 132,153 , 236,0 , 0,58 , 111,11 , 12,6 , 9,35 , 89,8 , 9,32 , 34,3,00:05:00,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/b03dd50785e761a0
230,Alex Oliveira,0,50%,54%,1,1,0,12 , 24,18 , 31,6 , 11,6 , 17,1 , 1,5 , 6,2 , 7,6 , 8,4 , 9,Tim Means,0,75%,0%,0,1,0,9 , 12,34 , 41,0 , 1,8 , 11,1 , 1,0 , 0,0 , 2,5 , 5,4 , 5,2,00:02:38,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/24f156a78bd32026
231,Francisco Trinaldo,0,42%,0%,1,0,0,25 , 59,30 , 65,0 , 1,19 , 52,6 , 7,0 , 0,15 , 47,5 , 6,5 , 6,Kevin Lee,0,34%,12%,1,3,0,15 , 43,23 , 52,1 , 8,9 , 36,6 , 7,0 , 0,12 , 36,3 , 3,0 , 4,2,00:03:12,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/76602c3658d70273
232,Sergio Moraes,0,41%,0%,0,0,0,39 , 93,39 , 93,0 , 0,24 , 71,13 , 20,2 , 2,39 , 93,0 , 0,0 , 0,Davi Ramos,0,28%,0%,0,0,0,35 , 122,35 , 122,0 , 1,21 , 97,7 , 17,7 , 8,35 , 122,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/f4f5049e789b7716
233,Rani Yahya,0,27%,9%,0,1,0,59 , 215,65 , 221,1 , 11,41 , 190,13 , 20,5 , 5,55 , 206,4 , 9,0 , 0,Joe Soto,0,47%,100%,2,6,0,54 , 113,98 , 176,1 , 1,49 , 106,4 , 6,1 , 1,36 , 93,3 , 4,15 , 16,3,00:05:00,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/dc169cc01d675125
234,Michel Prazeres,0,70%,66%,1,2,0,24 , 34,34 , 45,2 , 3,24 , 34,0 , 0,0 , 0,4 , 7,12 , 19,8 , 8,Joshua Burkman,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 1,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,1,00:01:42,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/12740c6b17779fe9
235,Rony Jason,1,50%,0%,0,1,0,18 , 36,95 , 116,0 , 1,14 , 30,3 , 5,1 , 1,11 , 26,0 , 0,7 , 10,Jeremy Kennedy,0,62%,88%,0,1,0,46 , 74,105 , 143,8 , 9,44 , 71,1 , 2,1 , 1,13 , 35,2 , 4,31 , 35,3,00:05:00,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/ebb94e00d6431e7a
236,Garreth McLellan,0,42%,0%,0,0,0,6 , 14,6 , 14,0 , 1,2 , 10,4 , 4,0 , 0,5 , 11,1 , 3,0 , 0,Paulo Costa,1,68%,0%,0,0,0,22 , 32,23 , 33,0 , 0,18 , 28,3 , 3,1 , 1,16 , 26,0 , 0,6 , 6,1,00:01:17,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/0ace7e71f5d66bc9
237,Tyron Woodley,1,43%,50%,0,1,0,54 , 125,70 , 141,1 , 2,28 , 89,20 , 30,6 , 6,30 , 92,5 , 12,19 , 21,Stephen Thompson,0,36%,0%,0,0,0,53 , 146,66 , 159,0 , 0,30 , 115,17 , 24,6 , 7,52 , 144,1 , 2,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/dfc8c5161ea0ccb5
238,Lando Vannata,0,53%,100%,0,0,0,76 , 141,79 , 144,1 , 1,36 , 89,15 , 24,25 , 28,67 , 127,9 , 14,0 , 0,David Teymur,0,46%,28%,0,0,0,90 , 192,95 , 197,2 , 7,46 , 131,21 , 34,23 , 27,73 , 165,17 , 27,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7ac4b9823b1e139b
239,Rashad Evans,0,38%,25%,0,0,0,53 , 138,62 , 150,1 , 4,43 , 126,10 , 12,0 , 0,45 , 126,8 , 12,0 , 0,Daniel Kelly,0,38%,0%,0,0,0,74 , 193,92 , 215,0 , 8,64 , 179,4 , 8,6 , 6,58 , 169,16 , 24,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/e3ca9462ad0d7685
240,Amanda Cooper,0,25%,0%,0,0,0,7 , 28,8 , 29,0 , 1,6 , 27,1 , 1,0 , 0,7 , 27,0 , 0,0 , 1,Cynthia Calvillo,0,50%,100%,3,2,0,13 , 26,15 , 29,1 , 1,3 , 15,6 , 7,4 , 4,13 , 26,0 , 0,0 , 0,1,00:03:19,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/54f9e3e1fad7a589
241,Alistair Overeem,1,78%,0%,0,0,0,55 , 70,59 , 76,0 , 1,11 , 20,30 , 35,14 , 15,32 , 45,23 , 25,0 , 0,Mark Hunt,0,41%,0%,0,0,0,21 , 51,27 , 59,0 , 0,12 , 39,5 , 6,4 , 6,12 , 40,9 , 11,0 , 0,3,00:01:44,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/c79b862be039d9f0
242,Marcin Tybura,0,75%,50%,0,3,0,50 , 66,144 , 174,1 , 2,41 , 57,9 , 9,0 , 0,11 , 25,20 , 21,19 , 20,Luis Henrique,0,56%,27%,1,1,0,14 , 25,59 , 78,3 , 11,7 , 17,5 , 5,2 , 3,1 , 8,13 , 17,0 , 0,3,00:03:46,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/42ad1437a1280294
243,Mirsad Bektic,0,61%,40%,0,8,0,60 , 98,146 , 196,4 , 10,55 , 91,4 , 5,1 , 2,17 , 48,7 , 8,36 , 42,Darren Elkins,1,47%,0%,1,0,1,28 , 59,72 , 109,0 , 1,14 , 45,10 , 10,4 , 4,6 , 36,10 , 11,12 , 12,3,00:03:19,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/3b536afcc9098925
244,Iuri Alcantara,0,30%,50%,1,0,0,23 , 75,27 , 79,1 , 2,12 , 59,5 , 10,6 , 6,19 , 71,1 , 1,3 , 3,Luke Sanders,0,70%,50%,0,0,0,94 , 134,134 , 182,1 , 2,90 , 127,4 , 7,0 , 0,15 , 47,4 , 6,75 , 81,2,00:03:13,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/4804776154430aad
245,Mark Godbeer,0,55%,0%,0,0,0,92 , 167,100 , 176,0 , 0,50 , 111,29 , 40,13 , 16,74 , 142,18 , 25,0 , 0,Daniel Spitz,0,37%,50%,0,0,0,51 , 136,74 , 160,1 , 2,33 , 113,13 , 16,5 , 7,43 , 123,8 , 13,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/08b65f5009c34997
246,Tyson Pedro,1,65%,0%,0,1,0,23 , 35,34 , 46,0 , 0,18 , 28,3 , 4,2 , 3,4 , 9,8 , 15,11 , 11,Paul Craig,0,50%,0%,0,0,0,12 , 24,29 , 47,0 , 3,2 , 13,7 , 8,3 , 3,4 , 16,8 , 8,0 , 0,1,00:04:10,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/6db4d7827082d5b9
